﻿No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;draft;image;info;allStars;allStarsMvps;allTeam1;allTeam2;allTeam3;best3ptsers;bestBlockers;bestPassers;bestRebounders;bestRookie;bestScorers;bestStealers;defTeam1;defTeam2;defTeam3;dpoy;fmvps;mvps;rings;sixmans
880;乌多卡-阿祖布伊克;Udoka Azubuike;5;0;6;50;71;50;60;78;79;81;45;65;39;30;51;76;64;26;5;0;0;0;0;202027;772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
881;小弗农-凯里;Vernon Carey Jr.;5;0;6;50;81;50;55;78;72;76;50;67;41;30;54;73;64;24;5;0;0;0;0;202032;1116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
882;杰伦-哈里斯;Jalen Harris;2;3;6;62;78;76;73;73;48;62;52;65;77;63;70;56;64;27;5;0;0;0;0;202059;1826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
883;凯文-潘戈斯;Kevin Pangos;1;2;6;72;75;74;76;64;50;49;60;63;76;66;74;53;64;32;4;0;0;0;0;202100;2071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
884;戴洪-贾罗;DeJon Jarreau;1;2;6;70;60;64;70;71;59;62;69;61;66;52;63;65;64;27;4;0;0;0;0;202100;1887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
885;马库斯-泽加罗斯基;Marcus Zegarowski;1;2;6;69;68;73;68;66;58;64;62;62;75;50;67;61;64;26;4;0;0;0;0;202149;2267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
886;乔治-康迪特四世;George Conditt IV;5;4;6;69;71;69;56;61;72;63;47;70;69;55;67;61;64;25;2;0;0;0;0;202200;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
887;特雷尔-布朗;Terrell Brown Jr.;1;2;6;79;60;68;62;66;47;61;64;58;69;62;68;58;64;27;2;0;0;0;0;202200;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
888;迈克尔-德沃;Michael Devoe;2;0;6;71;57;65;71;69;51;65;71;58;68;66;64;64;64;25;2;0;0;0;0;202200;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
889;哈利法-迪奥普;Khalifa Diop;4;5;6;53;70;60;67;77;70;71;55;64;58;48;58;70;64;23;3;0;0;0;0;202239;1773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
890;马泰奥-斯帕尼奥洛;Matteo Spagnolo;1;0;6;73;70;66;66;69;56;60;65;63;69;45;66;62;64;22;3;0;0;0;0;202250;2144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
891;扬尼克-恩佐萨;Yannick Nzosa;5;0;6;53;72;61;66;73;67;73;56;64;58;51;60;69;64;21;3;0;0;0;0;202254;1786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
892;奥马里-摩尔;Omari Moore;2;1;6;63;59;77;59;69;50;67;68;61;77;65;64;63;64;25;2;0;0;0;0;202300;3018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
893;布雷克-辛森;Blake Hinson;3;0;6;66;67;69;66;70;63;59;56;65;70;64;66;60;64;25;1;0;0;0;0;202400;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
894;格兰特-尼尔森;Grant Nelson;4;0;5;59;74;68;54;72;67;67;54;73;66;58;64;65;64;23;0;0;0;0;0;202500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
895;海登-格雷;Hayden Gray;1;2;5;80;68;70;62;53;58;51;72;63;72;58;71;57;64;22;0;0;0;0;0;202500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
896;小伊戈尔-米里西奇;Igor Miličić Jr.;3;0;5;66;66;61;60;70;57;68;68;63;66;61;61;65;64;22;0;0;0;0;0;202500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
897;大卫-杜克;David Duke Jr.;1;2;6;62;62;70;66;67;60;60;70;61;73;41;61;64;63;26;4;0;0;0;0;202100;947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
898;亚历克斯-杜卡斯;Alex Ducas;2;0;6;72;56;70;57;72;62;55;65;59;74;59;63;62;63;24;1;0;0;0;0;202400;3222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
899;KZ-奥克帕拉;KZ Okpala;3;0;8;60;63;65;64;75;63;67;65;66;65;40;58;67;63;26;6;0;0;0;0;201932;811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
900;诺阿-冯莱;Noah Vonleh;4;5;7;52;76;64;65;78;52;74;60;68;62;44;60;66;63;30;11;0;0;0;0;201409;970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
901;杰里安-格兰特;Jerian Grant;1;0;7;62;69;68;73;74;45;56;64;66;71;56;66;59;63;32;10;0;0;0;0;201509;1808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
902;布林-福布斯;Bryn Forbes;2;1;7;57;72;76;78;77;45;57;52;67;77;65;69;55;63;32;9;0;0;0;0;201600;468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
903;以赛亚-莫布里;Isaiah Mobley;4;3;7;56;74;63;69;71;60;68;59;64;61;58;63;64;63;26;3;0;0;0;0;202249;1323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
904;尼克-施陶斯卡斯;Nik Stauskas;2;3;6;62;72;71;75;73;51;61;57;64;72;64;67;58;63;31;11;0;0;0;0;201408;669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
905;肖恩-麦克德莫特;Sean McDermott;3;4;6;58;70;69;73;70;55;62;58;63;70;63;65;59;63;29;10;0;0;0;0;201411;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
906;格伦-罗宾逊三世;Glenn Robinson III;2;3;6;53;68;68;73;84;46;65;63;65;70;55;61;65;63;32;11;0;0;0;0;201440;591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
907;韦恩-塞尔登;Wayne Selden Jr.;2;3;6;60;74;76;64;80;45;45;72;66;77;39;65;60;63;31;8;0;0;0;0;201600;2111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
908;阿卜杜勒-纳迪尔;Abdel Nader;3;2;6;60;76;68;73;71;47;64;59;64;69;64;67;58;63;32;9;0;0;0;0;201658;2053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
909;马尔科姆-希尔;Malcolm Hill;4;3;6;51;70;65;68;73;62;71;61;64;64;48;59;67;63;30;4;0;0;0;0;201700;1569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
910;马特-托马斯;Matt Thomas;2;1;6;56;70;76;78;71;45;73;50;63;73;76;68;57;63;31;6;0;0;0;0;201700;2171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
911;PJ-多齐尔;P.J. Dozier;2;3;6;66;69;72;65;72;61;61;64;63;73;42;63;64;63;29;8;0;0;0;0;201700;451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912;贾斯廷-杰克逊;Justin Jackson;3;2;6;62;75;66;72;73;50;60;59;65;66;63;66;58;63;30;8;0;0;0;0;201715;1094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
913;弗兰克-梅森;Frank Mason;1;0;6;76;68;69;67;62;47;62;61;61;72;49;68;56;63;31;8;0;0;0;0;201734;2029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
914;乔纳-博尔登;Jonah Bolden;3;4;6;59;60;61;61;74;74;70;64;62;61;35;53;71;63;30;8;0;0;0;0;201736;402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
915;特维安-琼斯;Tevian Jones;2;1;6;73;68;69;65;56;59;54;72;61;68;62;66;58;63;24;2;0;0;0;0;201800;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
916;凯撒-盖茨;Kaiser Gates;4;0;6;71;69;61;63;60;60;68;68;66;66;63;66;61;63;28;2;0;0;0;0;201800;3092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
917;加里-克拉克;Gary Clark;3;2;6;56;72;63;70;76;59;71;55;65;64;54;61;64;63;31;7;0;0;0;0;201800;1143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
918;扎南-穆萨;Dzanan Musa;2;3;6;68;68;70;70;62;59;63;60;61;72;61;67;58;63;26;7;0;0;0;0;201829;1343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
919;阿利兹-约翰逊;Alize Johnson;3;2;6;55;72;50;59;78;69;76;55;65;45;63;54;70;63;29;7;0;0;0;0;201850;1602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
920;科斯塔斯-阿德托昆博;Kostas Antetokounmpo;3;4;6;60;71;61;66;68;61;63;65;65;64;63;62;63;63;28;7;0;0;0;0;201860;750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
921;克里斯-克莱蒙斯;Chris Clemons;2;3;6;64;69;70;70;74;46;61;65;64;72;56;65;60;63;29;6;0;0;0;0;201900;550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
922;查理-布朗;Charlie Brown Jr.;3;0;6;63;68;70;75;65;55;61;60;62;72;64;67;57;63;29;6;0;0;0;0;201900;1740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
923;贾斯廷-詹姆斯;Justin James;2;3;6;68;71;68;68;73;60;50;63;64;70;52;65;60;63;29;6;0;0;0;0;201940;2268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
924;德万-埃尔南德斯;Dewan Hernandez;5;4;6;50;65;50;66;72;76;77;54;63;38;43;51;73;63;29;6;0;0;0;0;201959;1648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
925;兰德斯-诺利二世;Landers Nolley II;2;3;6;72;56;77;60;63;62;67;58;58;74;65;66;60;63;25;2;0;0;0;0;202000;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
926;马修-赫特;Matt Hurt;4;0;6;56;62;66;60;74;64;68;56;68;63;64;60;66;63;25;3;0;0;0;0;202000;1045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
927;亚姆-马达尔;Yam Madar;1;0;6;70;71;70;74;63;45;60;59;62;73;63;71;54;63;24;5;0;0;0;0;202047;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
928;贾文特-斯玛特;Javonte Smart;1;0;6;69;63;71;68;62;46;61;66;66;67;65;67;58;63;26;2;0;0;0;0;202100;3087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
929;RJ-内姆布哈德;RJ Nembhard Jr.;2;1;6;66;65;70;69;70;59;63;68;62;72;33;61;64;63;26;4;0;0;0;0;202100;1349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
930;乔尔-阿亚伊;Joel Ayayi;2;1;6;62;75;68;69;65;60;60;66;63;70;52;64;61;63;25;4;0;0;0;0;202100;1646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
931;伊夫-庞斯;Yves Pons ;3;4;6;59;70;65;70;69;64;64;58;63;65;54;62;62;63;26;4;0;0;0;0;202100;2072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
932;伊什-韦恩莱特;Ish Wainright;4;3;6;50;73;53;61;76;67;78;55;65;46;50;54;71;63;31;4;0;0;0;0;202100;2197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
933;杰森-普雷斯顿;Jason Preston;1;0;6;70;67;70;67;70;50;50;60;63;73;64;69;55;63;25;4;0;0;0;0;202133;2088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
934;罗卡斯-约库贝蒂斯;Rokas Jokubaitis;1;2;6;72;70;70;72;65;50;45;66;62;73;62;70;54;63;24;4;0;0;0;0;202134;2266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
935;乔-维斯坎普;Joe Wieskamp;2;3;6;60;70;85;70;70;55;50;60;63;84;53;70;56;63;25;4;0;0;0;0;202141;2203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
936;雅翁-弗里曼;Javon Freeman-Liberty;2;0;6;72;60;79;56;59;51;65;68;65;76;59;67;59;63;25;2;0;0;0;0;202200;3022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
937;克肖恩-贾斯蒂斯;Keshawn Justice;3;4;6;73;58;70;58;67;67;57;62;59;65;62;63;61;63;25;2;0;0;0;0;202200;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
938;默罕莫多-盖伊;Mouhamadou Gueye;5;0;6;53;64;56;61;69;70;69;55;67;60;63;58;67;63;24;2;0;0;0;0;202200;3132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
939;小迈克尔-福斯特;Michael Foster Jr.;4;0;6;58;70;63;63;70;70;66;65;63;61;41;59;68;63;25;3;0;0;0;0;202200;1798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
940;特雷弗-基尔斯;Trevor Keels;2;0;6;70;64;71;66;70;53;65;63;62;72;45;64;61;63;21;3;0;0;0;0;202242;1875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
941;雨果-贝松;Hugo Besson;1;2;6;72;60;69;65;68;56;59;67;61;72;40;64;62;63;24;3;0;0;0;0;202258;1708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
942;雅各布-托平;Jacob Toppin;4;3;6;72;62;71;65;59;57;71;57;67;70;68;68;58;63;25;2;0;0;0;0;202300;3005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
943;利亚姆-罗宾斯;Liam Robbins;5;0;6;64;71;54;58;69;68;64;56;67;58;53;61;64;63;26;1;0;0;0;0;202300;3234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
944;里基-布莱克;Leaky Black;4;3;6;56;68;60;63;72;70;62;59;68;63;58;61;66;63;25;2;0;0;0;0;202300;3020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
945;查尔斯-贝迪亚科;Charles Bediako;5;0;6;63;67;54;58;72;72;63;49;70;59;61;61;65;63;23;2;0;0;0;0;202300;3095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
946;毛金哈-佩雷拉;Mãozinha Pereira;3;0;6;73;67;61;65;67;63;59;59;66;62;67;65;60;63;25;2;0;0;0;0;202300;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
947;钱尼-约翰逊;Chaney Johnson;3;4;5;66;62;61;61;73;57;60;68;67;67;61;61;63;63;23;0;篮网;2;1;636435;202500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
948;伊赞-阿尔曼萨;Izan Almansa;4;5;5;55;67;61;66;73;68;67;53;63;62;61;60;66;63;20;0;0;0;0;0;202500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
949;埃里克-狄克逊;Eric Dixon;4;0;5;71;67;62;56;68;72;61;55;71;64;55;63;63;63;24;0;0;0;0;0;202500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
950;凯莱布-葛理渥;Caleb Grill;2;1;5;75;60;79;59;62;57;55;64;63;78;60;69;57;63;25;0;0;0;0;0;202500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
951;里斯-比克曼;Reece Beekman;1;0;6;73;62;71;67;57;60;55;63;61;70;64;68;56;62;23;1;0;0;0;0;202400;3223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
952;里基-康西尔四世;Ricky Council IV;2;0;6;68;60;69;64;63;61;64;58;60;70;65;64;59;62;24;2;0;0;0;0;202300;2947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
953;约吉-费雷尔;Yogi Ferrell;1;0;7;67;68;69;70;67;50;52;64;64;72;53;67;56;62;32;9;0;0;0;0;201600;459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
954;乔丹-鲍登;Jordan Bowden;2;0;6;74;68;74;65;53;54;64;56;67;72;66;70;52;62;28;1;0;0;0;0;0;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
955;乔尔东-尼古拉斯;Joirdon Nicholas;3;4;6;66;65;61;68;64;58;62;66;65;59;64;62;60;62;26;1;0;0;0;0;0;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
956;蔡斯-杰特;Chase Jeter;5;0;6;63;74;61;49;66;63;66;52;73;60;56;63;61;62;28;1;0;0;0;0;0;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
957;迈克尔-基德-吉尔克里斯特;Michael Kidd-Gilchrist;4;3;6;62;67;60;63;75;62;64;68;63;56;41;58;67;62;32;13;0;0;0;0;201202;1072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
958;布鲁诺-卡博克洛;Bruno Caboclo;3;4;6;57;68;79;70;77;45;60;57;64;78;57;66;57;62;30;11;0;0;0;0;201420;1901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
959;克里斯蒂亚诺-费利西奥;Cristiano Felicio;5;4;6;59;71;50;64;78;63;72;53;65;38;47;56;68;62;33;10;0;0;0;0;201500;461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
960;萨姆-德克尔;Sam Dekker;3;4;6;63;72;73;60;78;46;66;59;65;73;38;62;61;62;31;9;0;0;0;0;201518;931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
961;安特-日日奇;Ante Žižić;5;0;6;60;72;50;64;76;66;69;56;65;37;47;56;68;62;29;8;0;0;0;0;201623;2105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
962;弗兰克-杰克逊;Frank Jackson;1;2;6;62;70;75;70;72;50;52;61;63;77;50;67;57;62;27;8;0;0;0;0;201731;1891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
963;韦斯利-艾旺杜;Wesley Iwundu;2;3;6;64;74;72;66;72;45;64;61;64;73;46;65;59;62;31;8;0;0;0;0;201733;1668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
964;谢米-奥杰莱;Semi Ojeleye;4;5;6;57;71;52;54;77;62;73;61;65;45;54;54;69;62;31;8;0;0;0;0;201737;1682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
965;布兰登-古德温;Brandon Goodwin;1;2;6;63;70;70;70;70;50;57;61;63;73;50;66;58;62;30;7;0;0;0;0;201800;1820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
966;凯尔金-布莱文斯;Keljin Blevins;2;1;6;71;65;71;70;65;58;62;54;61;72;61;67;56;62;30;5;0;0;0;0;201900;1737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
967;泰勒-库克;Tyler Cook;3;4;6;50;70;51;68;73;71;74;65;64;46;43;52;71;62;28;6;0;0;0;0;201900;1935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
968;卡森-爱德华兹;Carsen Edwards;2;1;6;69;65;71;70;70;50;55;63;62;72;61;67;57;62;27;6;0;0;0;0;201933;1671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
969;马科斯-洛扎达-席尔瓦;Didi Louzada;2;3;6;65;70;65;70;75;65;60;50;64;66;55;64;60;62;28;5;0;0;0;0;201935;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970;伊格纳斯-布拉兹代基斯;Ignas Brazdeikis;3;0;6;56;70;64;69;71;56;60;67;63;64;52;60;62;62;27;6;0;0;0;0;201947;1734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971;奎因达里-韦瑟斯庞;Quinndary Weatherspoon;1;2;6;71;69;67;70;72;48;51;61;63;70;55;67;56;62;29;4;0;0;0;0;201949;2199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
972;奎因达里-韦瑟斯庞;Quinndary Weatherspoon;2;1;6;69;61;56;74;65;55;60;75;61;54;64;61;63;62;29;6;0;0;0;0;201949;2199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
973;德文-多特森;Devon Dotson;1;2;6;69;68;68;66;68;55;60;62;62;71;42;65;60;62;26;5;0;0;0;0;202000;1784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
974;罗伯特-伍达德;Robert Woodard II;4;5;6;54;71;61;62;78;62;68;55;65;60;38;57;66;62;26;5;0;0;0;0;202040;2222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
975;马库斯-加勒特;Marcus Garrett;2;1;6;68;70;76;64;75;45;45;71;64;77;42;66;58;62;26;4;0;0;0;0;202100;1884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
976;泽维尔-斯尼德;Xavier Sneed;2;3;6;65;66;68;67;70;56;56;68;62;70;45;62;61;62;28;4;0;0;0;0;202100;2143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
977;朱安-贝加林;Juhann Begarin;1;2;6;66;66;67;65;68;64;62;64;62;70;39;62;63;62;22;4;0;0;0;0;202145;1705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
978;巴尔萨-科普里维察;Balsa Koprivica;5;0;6;50;73;50;64;75;75;72;45;65;39;41;53;70;62;25;4;0;0;0;0;202157;1925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
979;雷匡-格雷;RaiQuan Gray;4;5;6;66;68;60;63;68;66;67;61;62;58;44;59;65;62;25;4;0;0;0;0;202159;1811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
980;亚历克斯-福吉;Alex Fudge;4;0;6;72;55;63;63;79;60;56;61;57;64;61;60;63;62;22;2;0;0;0;0;202200;3052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981;德莫伊-霍奇;D'Moi Hodge;2;1;6;62;65;70;64;65;62;54;66;63;71;68;64;60;62;26;2;0;0;0;0;202200;3014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
982;亨利-德雷尔;Henri Drell;2;3;6;72;60;76;56;60;65;65;59;59;70;60;64;59;62;25;2;0;0;0;0;202200;3128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
983;D.J.-斯图尔特;D.J. Steward;2;0;6;72;65;70;59;63;54;59;64;67;74;60;66;58;62;23;2;0;0;0;0;202300;3228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
984;贾斯廷-鲍威尔;Justin Powell;2;0;6;74;55;69;68;61;53;58;72;57;67;62;64;59;62;24;2;0;0;0;0;202300;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
985;肯德里克-戴维斯;Kendric Davis;1;0;6;78;54;65;64;54;51;57;69;61;71;64;67;56;62;26;2;0;0;0;0;202300;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
986;杰伦-克鲁切尔;Jalen Crutcher;1;0;6;69;56;62;58;62;61;52;74;61;70;58;62;62;62;26;2;0;0;0;0;201800;3256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
987;丁克-佩特;Dink Pate;1;2;6;78;59;64;56;60;55;60;66;61;63;61;64;59;62;22;0;0;0;0;0;202500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
988;史蒂文-阿什沃思;Steven Ashworth;1;0;5;72;60;78;62;57;52;62;61;64;74;59;68;55;62;25;0;0;0;0;0;202500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
989;RJ-戴维斯;R.J. Davis;1;2;5;76;55;62;56;67;52;52;73;58;69;62;63;61;62;23;0;0;0;0;0;202500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
990;RJ-路易斯;RJ Luis Jr.;2;3;5;68;68;70;67;59;52;63;63;64;73;68;68;56;62;22;0;0;0;0;0;202500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
991;马修-克里夫兰;Matthew Cleveland;2;3;5;68;58;73;61;68;64;58;61;58;71;65;64;61;62;22;0;0;0;0;0;202500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992;拉蒙特-巴特勒;Lamont Butler;1;0;5;78;67;63;56;64;50;62;60;68;62;56;65;57;62;23;0;0;0;0;0;202500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993;杰夫-道丁;Jeff Dowtin Jr.;2;3;6;67;68;65;61;65;66;63;62;62;66;37;59;62;61;28;5;0;0;0;0;202000;1764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
994;贾齐安-戈特曼;Jazian Gortman;1;2;6;74;63;68;59;62;54;58;60;62;64;59;65;56;61;22;2;0;0;0;0;202300;3011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
995;珍恩-普林;Zyon Pullin;1;0;6;73;61;66;57;71;58;53;61;58;67;58;63;59;61;24;1;0;0;0;0;202400;3249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
996;迈克-斯科特;Mike Scott;4;0;7;60;72;70;72;69;48;64;50;66;69;64;67;55;61;37;13;0;0;0;0;201243;1460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
