No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;stateInjury;draft;image;info;allStars;allStarsMvps;allTeam1;allTeam2;allTeam3;best3ptsers;bestBlockers;bestPassers;bestRebounders;bestRookie;bestScorers;bestStealers;defTeam1;defTeam2;defTeam3;dpoy;fmvps;mvps;rings;sixmans
336;雷-阿伦;Ray Allen;2;3;9;74;83;94;90;89;64;70;78;81;93;83;90;79;85;30;9;超音速;24;2;16556138;0;199605;15;0;5;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
337;拉沙德-刘易斯;Rashard Lewis;4;3;8;67;85;90;82;86;70;75;69;84;84;82;86;78;82;26;7;超音速;24;2;12251540;0;199832;125;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
338;卢克-里德诺;Luke Ridnour;1;2;7;83;70;74;83;80;59;62;73;73;70;82;81;70;76;24;2;超音速;24;2;10484022;0;200314;1216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
339;克里斯-威尔考克斯;Chris Wilcox;4;0;7;64;81;65;70;80;68;83;62;79;61;68;71;76;74;23;3;超音速;24;2;10885277;0;200208;2178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
340;尼克-科里森;Nick Collison;4;5;7;64;77;58;71;80;70;77;61;75;63;69;69;74;72;25;2;超音速;24;1;7840116;0;200312;1135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
341;达米恩-威尔金斯;Damien Wilkins;3;2;6;62;77;67;69;79;66;65;72;72;64;66;67;71;70;25;1;超音速;24;1;4809232;0;200400;3036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
342;罗波特-斯威夫特;Robert Swift;5;0;6;60;77;60;61;78;73;75;53;67;58;62;65;73;69;20;1;超音速;24;1;5848577;0;200412;1473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
343;乔汉-佩特洛;Johan Petro;5;0;6;62;74;59;65;75;70;75;52;66;58;63;64;71;67;19;0;超音速;24;2;10925300;0;200525;2078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
344;米基-莫尔;Mikki Moore;4;5;6;60;72;60;61;78;69;72;53;66;57;64;62;70;66;30;7;超音速;24;1;7743526;0;199800;2870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
345;马汀-克里夫斯;Mateen Cleaves;1;0;5;69;67;64;70;75;57;55;66;63;66;63;66;63;65;28;5;超音速;24;1;57822358;0;200014;1153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
346;丹尼-福特森;Danny Fortson;3;4;6;62;71;58;64;71;64;68;62;63;61;66;61;65;64;29;8;超音速;24;1;7726709;0;199710;981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
347;维塔利-波塔潘科;Vitaly Potapenko;4;5;6;59;70;61;67;73;66;67;54;63;57;62;62;65;63;30;9;超音速;24;1;79993852;0;199612;860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
348;诺尔-菲利克斯;Noel Felix;4;0;5;66;72;64;68;75;57;55;56;63;60;62;65;59;62;24;0;超音速;24;1;5664577;0;200500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
349;安德烈-基里连科;Andrei Kirilenko;3;4;8;75;80;72;73;86;90;79;84;79;71;74;77;90;85;24;6;爵士;25;4;19889754;0;199924;232;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0
350;梅米特-奥库;Mehmet Okur;5;4;8;70;79;82;85;80;76;87;65;80;74;81;83;82;83;26;4;爵士;25;3;1557639;0;200138;178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351;卡洛斯-布泽尔;Carlos Boozer;4;5;8;64;85;62;77;84;72;85;65;85;60;78;75;81;78;24;3;爵士;25;2;12366990;0;200235;203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
352;德隆-威廉姆斯;Deron Williams;1;0;9;84;73;76;80;81;62;68;73;75;76;79;82;73;78;21;0;爵士;25;2;12509432;0;200503;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
353;马特-哈普林;Matt Harpring;3;0;8;69;81;72;84;80;68;75;71;78;71;73;77;75;77;29;7;爵士;25;2;12944056;0;199815;1023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
354;戈登-吉里塞克;Gordan Giricek;2;0;7;68;71;77;78;72;61;59;69;68;69;68;72;65;69;28;6;爵士;25;1;6645512;0;199940;1881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
355;杰隆-科林斯;Jarron Collins;5;0;6;55;76;53;65;77;69;75;61;65;60;68;62;73;68;27;4;爵士;25;1;711577;0;200153;2754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
356;克里斯-亨弗里斯;Kris Humphries;4;5;7;54;76;60;65;78;69;72;65;74;61;63;64;73;68;20;1;爵士;25;1;6182955;0;200414;1046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
357;格雷格-奥斯特塔格;Greg Ostertag;5;0;7;66;71;66;73;72;74;68;57;63;56;62;66;69;68;32;10;爵士;25;2;12390504;0;199528;821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
358;CJ-迈尔斯;C.J. Miles;2;3;7;62;68;73;74;73;62;64;69;67;68;63;67;67;67;18;0;爵士;25;1;5453785;0;200534;606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
359;德文-布朗;Devin Brown;2;3;6;66;69;70;66;74;62;64;69;67;68;68;66;67;67;27;3;爵士;25;1;6008351;0;200200;409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
360;米尔特-帕勒西奥;Milt Palacio;1;0;7;65;70;68;70;75;46;55;60;67;65;66;67;58;63;27;6;爵士;25;1;4848759;0;199900;2888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361;罗波特-威利;Robert Whaley;5;0;5;55;71;54;63;74;68;67;51;63;56;61;59;66;63;23;0;爵士;25;1;6634981;0;200551;2805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
362;基斯-迈克里奥德;Keith McLeod;1;2;7;63;70;68;73;76;51;51;56;66;68;66;67;56;62;26;2;爵士;25;1;4899806;0;200300;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
363;安德烈-欧文斯;Andre Owens;1;2;6;61;69;59;64;73;57;61;62;64;64;62;61;62;62;25;0;爵士;25;1;7549929;0;200500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
364;拜伦-戴维斯;Baron Davis;1;2;9;90;85;79;76;84;65;67;77;86;82;76;89;77;83;26;6;勇士;26;4;20927353;0;199903;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
365;杰森-理查德森;Jason Richardson;2;3;8;72;83;87;79;87;63;68;71;84;85;81;84;75;80;24;4;勇士;26;2;15819183;0;200105;258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
366;特洛伊-墨菲;Troy Murphy;5;0;7;66;77;79;78;82;71;86;63;77;74;79;79;80;80;25;4;勇士;26;3;15830165;0;200114;1338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
367;迈克-邓利维;Mike Dunleavy;3;2;7;73;77;81;74;79;66;72;70;74;71;73;77;73;76;25;3;勇士;26;2;11371263;0;200203;439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
368;迈克尔-皮特鲁斯;Mickael Pietrus;3;2;7;65;70;78;71;79;66;67;79;73;74;69;72;74;74;23;2;勇士;26;1;5930103;0;200311;649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
369;德里克-费舍尔;Derek Fisher;1;0;7;75;68;81;79;77;57;63;74;68;74;76;78;70;74;31;9;勇士;26;3;16149820;0;199624;462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
370;蒙塔-艾利斯;Monta Ellis;2;1;8;73;72;70;79;78;58;61;66;73;70;76;74;66;70;20;0;勇士;26;2;10081332;0;200540;174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371;阿多纳尔-福耶尔;Adonal Foyle;5;0;6;56;74;52;64;80;82;79;52;70;53;60;61;79;70;30;8;勇士;26;2;10318190;0;199708;1801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
372;安德里斯-比德林斯;Andris Biedrins;5;0;6;61;79;55;68;80;72;78;52;72;57;61;66;74;70;19;1;勇士;26;2;10736522;0;200411;854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
373;埃克-迪奥古;Ike Diogu;4;3;6;58;77;61;72;80;68;73;64;72;60;67;67;73;70;22;0;勇士;26;2;10811547;0;200509;932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
374;克里斯-塔夫特;Chris Taft;5;4;5;57;73;60;65;71;67;71;54;63;60;61;63;67;65;20;0;勇士;26;1;4618452;0;200542;2803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
375;威尔-拜纳姆;Will Bynum;1;2;6;66;67;66;69;75;60;58;64;64;66;63;65;63;64;22;0;勇士;26;1;7789900;0;200500;2874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
376;扎科-卡巴卡帕;Zarko Cabarkapa;4;0;6;59;69;61;67;74;67;65;51;64;61;64;62;64;63;24;2;勇士;26;1;5702258;0;200317;1103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
377;卡尔伯特-钱尼;Calbert Cheaney;2;3;6;59;66;64;74;75;62;63;61;63;62;61;61;64;63;34;12;勇士;26;1;7944539;0;199306;1407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
378;阿隆-迈尔斯;Aaron Miles;1;2;5;61;61;63;67;72;62;57;59;61;60;61;60;60;60;22;0;勇士;26;1;5389170;0;200500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
379;埃尔顿-布兰德;Elton Brand;5;4;9;69;89;60;87;90;90;89;62;94;60;85;84;92;88;26;6;快船;27;4;20849102;0;199901;95;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
380;克里斯-卡曼;Chris Kaman;5;0;8;67;84;66;71;84;79;87;59;83;61;70;75;84;80;23;2;快船;27;2;10552337;0;200306;244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
381;科里-马盖蒂;Corey Maggette;3;0;8;68;79;75;84;80;68;77;72;78;72;84;79;76;79;26;6;快船;27;1;7016693;0;199913;270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
382;萨姆-卡塞尔;Sam Cassell;1;0;8;84;74;77;87;77;62;64;71;75;73;84;84;70;78;36;12;快船;27;2;10824358;0;199324;536;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
383;卡蒂诺-莫布利;Cuttino Mobley;2;1;7;72;74;81;80;77;65;66;71;72;75;79;78;71;75;30;7;快船;27;2;12055312;0;199841;1324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
384;弗拉迪米尔-拉德马诺维奇;Vladimir Radmanovic;4;3;7;65;68;84;79;79;65;72;67;70;75;69;74;72;73;25;4;快船;27;1;7548957;0;200112;1174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
385;肖恩-利文斯顿;Shaun Livingston;1;2;7;74;73;61;74;73;65;67;71;74;64;72;71;70;71;20;1;快船;27;1;5675659;0;200404;583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
386;詹姆斯-辛格尔顿;James Singleton;4;3;6;61;68;62;64;78;68;64;65;63;61;63;62;69;66;24;0;快船;27;1;4794318;0;200500;3051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
387;昆顿-罗斯;Quinton Ross;3;2;6;54;70;66;70;72;65;64;73;65;64;63;62;68;66;24;1;快船;27;1;7692853;0;200400;3029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
388;丹尼尔-尤因;Daniel Ewing;1;2;5;64;67;62;69;76;51;60;62;64;65;62;64;62;63;22;0;快船;27;1;4696002;0;200532;2802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
389;泽尔克-雷布拉卡;Zeljko Rebraca;5;0;6;54;72;58;70;78;54;69;57;65;57;64;62;64;63;33;11;快船;27;1;5377051;0;199454;1204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
390;雅洛斯拉弗-科若列夫;Yaroslav Korolev;3;0;6;55;73;61;59;79;56;65;58;61;60;61;58;63;62;18;0;快船;27;1;5037230;0;200512;2801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
391;沃尔特-迈卡蒂;Walter McCarty;4;0;6;54;70;59;62;78;54;69;60;55;63;62;58;65;62;31;9;快船;27;1;7078031;0;199619;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
392;波尼菲斯-东;Boniface N'Dong;5;4;6;54;72;60;58;78;55;64;57;63;56;61;60;62;61;28;0;快船;27;1;4440184;0;200500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
393;科比-布莱恩特;Kobe Bryant;2;3;11;78;90;89;94;94;74;73;89;92;90;96;94;89;92;27;9;湖人;28;4;21400035;0;199613;10;0;7;1;3;2;2;0;0;0;0;0;0;0;3;2;0;0;0;0;3;0
394;拉玛尔-奥多姆;Lamar Odom;4;5;8;79;85;74;77;84;79;83;64;83;72;76;83;82;83;26;6;湖人;28;2;14077003;0;199904;176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
395;斯马什-帕克;Smush Parker;1;2;6;72;79;75;72;82;63;62;69;77;74;71;76;70;73;24;3;湖人;28;2;11446202;0;200200;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
396;卢克-沃顿;Luke Walton;3;4;7;66;68;75;72;77;67;68;73;62;68;67;68;72;71;25;2;湖人;28;1;6006196;0;200332;1552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
397;克里斯-米姆;Chris Mihm;5;0;6;57;76;50;72;78;78;81;51;70;60;70;65;77;71;26;5;湖人;28;1;7025082;0;200007;623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
398;夸梅-布朗;Kwame Brown;5;0;7;59;77;58;62;82;72;79;60;71;52;60;63;77;71;23;4;湖人;28;1;7964481;0;200101;885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
399;德文-乔治;Devean George;3;4;6;62;70;68;72;77;68;66;69;68;64;74;67;71;70;28;6;湖人;28;1;4183942;0;199923;1409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400;安德鲁-拜纳姆;Andrew Bynum;5;0;8;58;79;55;61;83;72;79;56;70;50;62;63;77;70;18;0;湖人;28;1;6439955;0;200510;189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
401;萨沙-武贾西奇;Sasha Vujacic;2;1;6;64;68;75;81;77;64;62;71;64;72;67;70;69;70;21;1;湖人;28;1;7659822;0;200427;719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
402;布莱恩-库克;Brian Cook;4;0;6;57;72;71;69;77;69;70;62;74;67;68;68;71;69;25;2;湖人;28;1;7075304;0;200324;1934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
403;罗尼-图尼亚夫;Ronny Turiaf;4;5;6;57;73;55;64;77;69;72;57;67;55;64;61;70;66;22;0;湖人;28;1;7756588;0;200537;1498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
404;斯坦尼斯拉夫-梅德维登科;Stanislav Medvedenko;4;5;5;64;70;60;60;72;62;65;66;61;60;60;61;65;63;26;5;湖人;28;1;500000;0;200000;1298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
405;沃恩-韦弗;Von Wafer;2;1;6;62;69;70;72;75;52;58;62;67;64;70;66;60;63;20;0;湖人;28;1;4826548;0;200539;1541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
406;德文-格林;Devin Green;2;3;6;58;68;66;72;73;61;55;58;67;69;64;63;60;62;23;0;湖人;28;1;5646967;0;200500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
407;拉龙-普罗菲特;Laron Profit;2;0;6;64;68;66;72;73;61;55;60;64;65;63;64;60;62;28;6;湖人;28;1;6812793;0;199938;2091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
408;阿隆-麦基;Aaron McKie;2;3;6;58;61;62;63;68;61;59;65;61;62;60;57;62;59;33;11;湖人;28;1;5792326;0;199417;607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
409;史蒂夫-纳什;Steve Nash;1;0;10;95;83;89;92;88;65;65;76;79;85;85;96;77;88;31;9;太阳;29;3;14859663;0;199615;60;0;3;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
410;阿玛雷-斯塔德迈尔;Amar'e Stoudemire;4;5;9;66;94;67;85;91;78;88;66;92;65;85;84;87;85;23;3;太阳;29;4;20158423;0;200209;144;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
411;肖恩-马里昂;Shawn Marion;3;4;8;66;86;73;78;88;79;86;85;85;74;77;78;90;85;27;6;太阳;29;4;20528399;0;199909;271;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
412;鲍里斯-迪奥;Boris Diaw;5;4;8;80;84;71;81;83;76;77;71;80;65;76;83;80;82;23;2;太阳;29;3;15104221;0;200321;207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
413;拉加-贝尔;Raja Bell;2;3;7;67;70;87;82;84;68;65;81;72;84;79;78;78;78;29;5;太阳;29;2;12364894;0;200000;848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
414;詹姆斯-琼斯;James Jones;3;2;7;62;68;81;78;78;67;69;70;66;76;71;72;72;73;25;2;太阳;29;2;12856972;0;200349;1422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
415;莱昂德罗-巴博萨;Leandro Barbosa;2;1;7;73;77;84;75;75;57;62;69;75;77;70;78;66;73;23;2;太阳;29;2;12969471;0;200328;362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
416;科特-托马斯;Kurt Thomas;4;5;7;57;77;57;76;79;71;79;65;73;60;69;67;76;72;33;10;太阳;29;1;5015861;0;199510;1505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
417;蒂姆-托马斯;Tim Thomas;4;5;6;60;70;81;72;77;70;72;61;70;75;67;72;72;72;28;8;太阳;29;1;6205182;0;199707;1503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
418;埃迪-豪斯;Eddie House;1;2;6;70;66;80;77;74;56;62;71;66;74;70;74;67;71;27;5;太阳;29;1;4624017;0;200037;1041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
419;吉姆-杰克逊;Jim Jackson;2;3;7;61;67;77;70;71;62;65;68;65;69;61;66;66;66;35;13;太阳;29;1;6219254;0;199204;528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
420;帕特-伯克;Pat Burke;5;4;5;58;72;55;63;74;69;72;50;64;57;62;60;68;65;32;3;太阳;29;1;4319458;0;200200;2899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421;布莱恩-格兰特;Brian Grant;4;5;5;59;69;60;64;71;64;69;55;64;60;61;61;64;63;33;11;太阳;29;1;6594462;0;199408;474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
422;尼克罗兹-斯哥蒂什维利;Nikoloz Tskitishvili;5;0;7;52;70;64;65;70;65;61;56;61;59;61;60;62;61;22;3;太阳;29;1;7581786;0;200205;2134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
423;迪昂-汤普森;Dijon Thompson;2;3;7;53;63;65;56;73;61;62;52;63;65;61;57;59;58;22;0;太阳;29;1;7964256;0;200554;2157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
424;迈克-毕比;Mike Bibby;1;0;8;81;82;86;82;83;65;69;78;82;84;85;89;77;84;27;7;国王;30;3;14564356;0;199802;196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
425;罗恩-阿泰斯特;Metta World Peace;3;4;8;73;77;73;71;84;76;76;89;82;77;76;77;86;82;26;6;国王;30;3;16105908;0;199916;171;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0
426;佩贾-斯托亚科维奇;Peja Stojaković;3;2;8;70;79;90;82;79;67;73;68;77;84;82;84;73;80;28;9;国王;30;2;6139597;0;199614;145;0;3;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
427;布拉德-米勒;Brad Miller;5;4;7;78;81;68;84;80;73;83;62;77;62;83;81;79;80;29;7;国王;30;3;14564356;0;199800;621;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
428;谢里夫-阿布杜-拉希姆;Shareef Abdur-Rahim;4;3;8;67;84;70;76;80;73;73;70;82;66;74;77;76;77;29;9;国王;30;2;12762440;0;199603;166;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
429;邦奇-威尔斯;Bonzi Wells;2;3;8;65;83;68;71;84;67;78;74;83;69;73;72;79;75;29;7;国王;30;2;14819434;0;199811;706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
430;肯尼-托马斯;Kenny Thomas;4;5;7;64;77;61;71;81;72;80;64;74;60;70;69;77;73;28;6;国王;30;2;10002420;0;199922;2170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431;弗朗西斯科-加西亚;Francisco Garcia;3;2;7;69;70;79;77;78;64;67;69;67;72;74;73;70;73;24;0;国王;30;2;11234426;0;200523;1086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
432;凯文-马丁;Kevin Martin;2;1;8;66;71;82;81;74;61;64;65;72;77;80;76;66;71;22;1;国王;30;1;5180071;0;200426;267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
433;布莱恩-斯金纳;Brian Skinner;4;5;6;62;73;62;67;75;68;78;56;67;61;63;64;71;68;29;7;国王;30;1;4161981;0;199822;2135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
434;杰森-哈特;Jason Hart;1;0;6;69;70;66;72;76;61;62;69;64;64;63;67;68;67;27;5;国王;30;1;6139597;0;200049;2895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
435;罗尼-普莱斯;Ronnie Price;1;2;6;72;65;67;71;72;60;59;64;62;66;61;67;63;65;22;0;国王;30;1;5235623;0;200500;3042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
436;科利斯-威廉森;Corliss Williamson;3;4;6;63;68;66;72;76;63;51;53;64;61;64;64;58;62;32;10;国王;30;1;4894950;0;199513;1538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
437;贾马尔-桑普森;Jamal Sampson;5;4;5;60;70;50;62;73;65;68;55;61;57;61;59;66;62;22;3;国王;30;1;6794630;0;200247;1437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
438;沙蒙德-威廉姆斯;Shammond Williams;1;2;5;72;71;73;73;65;60;60;77;68;76;64;73;66;70;30;7;0;0;0;0;0;199834;2190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
439;帕维尔-博德科尔金;Pavel Podkolzin;5;0;7;50;60;60;71;79;71;86;66;63;57;78;59;79;70;21;1;0;0;0;0;0;200400;401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
440;威尔-所罗门;Will Solomon;1;2;6;80;65;71;70;57;55;69;74;69;68;66;73;64;69;28;4;0;0;0;0;0;200133;2744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
441;道格-克里斯蒂;Doug Christie;2;0;7;63;88;60;71;82;59;71;73;64;63;65;66;73;69;35;13;0;0;0;0;0;199217;554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
442;阿米尔-约翰逊;Amir Johnson;4;3;6;57;60;78;79;78;65;69;67;66;64;64;66;70;68;18;0;0;0;0;0;0;200556;1604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
443;艾米-尤杜卡;Ime Udoka;3;2;5;56;88;66;61;77;58;71;67;63;61;62;64;68;67;28;2;0;0;0;0;0;200300;2872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
444;马库斯-海斯利普;Marcus Haislip;4;5;6;72;63;69;67;72;64;74;54;69;68;69;68;66;67;25;3;0;0;0;0;0;200213;2844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
445;安芬尼-哈达威;Anfernee Hardaway;2;0;9;63;82;60;67;78;57;73;70;64;63;62;64;71;67;34;12;0;0;0;0;0;199303;105;0;4;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
446;文-贝克;Vin Baker;4;3;7;55;60;60;75;76;63;72;69;63;61;67;60;70;66;34;12;0;0;0;0;0;199308;383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
447;马希奥-巴斯顿;Maceo Baston;4;0;5;64;68;62;71;68;66;64;62;70;66;69;67;64;65;30;7;0;0;0;0;0;199858;1695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
448;德里克-齐默曼;Derrick Zimmerman;2;1;6;73;71;64;61;68;64;63;64;70;71;65;67;63;65;24;2;0;0;0;0;0;200311;1402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
