image;name;nameBirth;potential;positionFirst;positionSecond;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;draft;info
5314;李文豪;Li Wenhao;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5315;王加冕;Wang Jiamian;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5316;冶征文;Ye Zhengwen;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5317;泰勒-斯通;Tyler Stone;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5318;贾维恩-哈姆雷特;Javion Hamlet;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5319;寸守伟;Cun Shouwei;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5320;诸宏春;Zhu Hongchun;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5321;何泽;He Ze;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5322;李晓鹏;Li Xiaopeng;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5323;何焱;He Yan;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5324;杨凯;Yang Kai;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5325;黄汉生;Huang Hansheng;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5326;杨熙;Yang Xi;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5327;王凯豪;Wang Kaihao;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5328;薛傅文;Xue Fuwen;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5329;宋享成;Song Xiangcheng;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5330;王耀锋;Wang Yaofeng;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5331;林炜明;Lin Weiming;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5332;任骏威;Ren Junwei;8;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5333;刘铮;Liu Zheng;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5334;李弘权;Li Hongquan;9;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5335;袁堂文;Yuan Tangwen;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5336;闫鹏飞;Yan Pengfei;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5337;罗汉琛;Luo Hanchen;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5338;戴昊;Dai Hao;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5339;张知垚;Zhang Zhiyao;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5340;马典成;Ma Diancheng;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5341;董灏;Dong Hao;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5342;刘正清;Liu Zhengqing;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5343;刘梓鹏;Liu Zipeng;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5344;潘威;Pan Wei;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5345;刘礼嘉;Liu Lijia;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5346;万孟霖;Wan Menglin;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5347;贾马尔-盖利;Jarmar Gulley;8;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5348;陆文博;Lu Wenbo;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5349;王仔路;Wang Zailu;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5350;林孝天;Lin Xiaotian;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5351;王奕博;Wang Yibo;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5352;时振恺;Shi Zhenkai;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5353;刘懿霆;Liu Yiting;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5354;刘双语;Liu Shuangyu;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5355;任骏哲;Ren Junzhe;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5356;王奕霖;Wang Yilin;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5357;张洪硕;Zhang Hongshuo;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5358;周怡杉;Zhou Yishan;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5359;景天雨;Jing Tianyu;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5360;张嘉许;Zhang Jiaxu;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5361;孙昊淼;Sun Haomiao;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5362;阿尔斯兰;Arslan;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5363;阿努瓦-奥莫特;Anunwa Omot;8;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5364;约翰-埃格伯努;John Egbumu;8;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5365;宁鸿宇;Ning Hongyu;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5366;马泳;Ma Yong;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5367;张祖铭;Zhang Zuming;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5368;满奕呈;Man Yicheng;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5369;蒋帅;Jiang Shuai;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5370;袁振梁;Yuan Zhenliang;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5371;赵建树;Zhao Jianshu;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5372;刘志恒;Liu Zhiheng;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5373;曲虹霖;Qu Honglin;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5374;赵俊峰;Zhao Junfeng;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5375;许裕茁;Xu Yuzhuo;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5376;侯文杰;Hou Wenjie;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5377;王俣豪;Wang Yuhao;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5378;王向彬;Wang Xiangbing;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5379;李佳朔;Li Jiashuo;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5380;马鑫鑫;Ma Xinxin;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5381;林俊涛;Lin Juntao;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5382;许钟豪;Xu Zhonghao;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5383;乔丹-弗洛伊德;Jordan Floyd;8;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5384;王庆明;Wang Qingming;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5385;李金效;Li Jinxiao;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5386;赵嘉仁;Zhao Jiaren;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5387;吴骁;Wu Xiao;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5388;许可;Xu Ke;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5389;杜博阳;Du Boyang;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5390;赵佳一;Zhao Jiayi;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5391;王欣瑞;Wang Xinrui;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5392;赖克;Lai Ke;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5393;冯洺臻;Feng Mingzhen;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5394;段立谦;Duan Liqian;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5395;尤金-杰曼;Eugene German;9;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5396;李江淮;Li Jianghuai;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5397;黎璋霖;Li Zhanglin;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5398;田桂森;Tian Guisen;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5399;张永鹏;Zhang Yongpeng;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5400;黄毅超;Huang Yichao;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5401;王化东;Wang Huadong;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5402;孙岩松;Sun Yansong;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5403;曾凌铉;Zeng Lingxuan;8;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5404;翁金郎;Weng Jinlang;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5405;黄艺;Huang Yi;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5406;梁英淇;Liang Yingqi;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5407;张旭;Zhang Xu;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5408;赵义明;Zhao Yiming;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5409;杨阿力;Yang Ali;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5410;任骏飞;Ren Junfei;8;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5411;赵戌宏;Zhao Xuhong;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5412;徐昕;Xu Xin;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5413;李英博;Li Yingbo;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5414;张皓嘉;Zhang Haojia;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5415;赵锦洋;Zhao Jinyang;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5416;黄明依;Huang Mingyi;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5417;张文逸;Zhang Wenyi;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5418;张明池;Zhang Mingchi;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5419;彭士峻;Peng Shijun;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5420;马宇启;Ma Yuqi;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5421;李奕臻;Li Yizhen;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5422;达柳斯-亚当斯;Darius Adams;8;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5423;沈梓捷;Shen Zijie;9;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5424;贺希宁;He Xining;9;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5425;冯欣;Feng Xin;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5426;李京龙;Li Jinglong;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5427;凯瑟-希尔;Kasey Hill;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5428;刘博文;Liu Bowen;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5429;马明坤;Ma Mingkun;8;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5430;孙浩钦;Sun Haoqin;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5431;白昊天;Bai Haotian;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5432;武子涵;Wu Zihan;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5433;容子峰;Rong Zifeng;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5434;卢鹏羽;Lu Pengyu;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5435;胡小龙;Hu Xiaolong;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5436;廖智鹏;Liao Zhipeng;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5437;刘长江;Liu Changjiang;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5438;李斌卓;Li Binzhuo;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5439;陈盈骏;Chen Yingjun;9;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5440;巴里-布朗;Barry Brown;8;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5441;达拉斯-摩尔;Dallas Moore;8;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5442;贾明儒;Jia Mingru;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5443;郭凯;Guo Kai;8;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5444;赵阳;Zhao Yang;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5445;刘佳鑫;Liu Jiaxin;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5446;于晓辉;Yu Xiaohui;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5447;田宇恒;Tian Yuheng;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5448;伊力福拉提-莫合坦尔;Yilifulati Motaner ;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5449;刘金雨;Liu Jinyu;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5450;邹运;Yun Zou;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5451;刘颜诚;Liu Yancheng;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5452;佟佳俊;Tong Jiajun;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5453;程诺;Nuo Cheng;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5454;李佳哲;Li Jiazhe;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5455;张兴亮;Zhang Xingliang;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5456;弗拉迪米尔-斯蒂马克;Vladimir Stimac;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5457;莫里斯-恩多尔;Maurice Ndour;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5458;奥历-艾伦;Omic Alen;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5459;孙喆;Sun Zhe;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5460;任雪飞;Ren Xuefei;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5461;泰尔斯-巴特;Tyus Battle;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5462;高钰翔;Gao Yuxiang;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5463;刘羽楠;Liu Yunan;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5464;赵天熠;Zhao Tianyi;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5465;范洪浩;Fan Honghao;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5466;陈金龙;Chen Jinlong;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5467;李明皓;Li Minghao;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5468;冯祺;Feng Qi;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5469;江凯;Jiang Kai;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5470;刁展望;Diao Zhanwang;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5471;庞峥麟;Pang Zhenglin;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5472;胡彤浩;Hu Tonghao;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5473;杨子煜;Yang Ziyu;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5474;莫里斯-坎普;Maurice Kemp;8;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5475;山缪-德古拉;Samuel Deguara;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5476;拉希德-苏莱蒙;Rasheed Sulaimon;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5477;孙伟博;Sun Weibo;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5478;毕继光;Bi Jiguang;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5479;许烜行;Xu Xuanxing;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5480;李禹豪;Li Yuhao;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5481;薛驰;Xue Chi;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5482;梁兆华;Liang Zhaohua;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5483;李佳益;Li Jiayi;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5484;张昊;Zhang Hao;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5485;陈奕纶;Chen Yilun;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5486;马光翰;Ma Guanghan;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5487;陈雨生;Chen Yusheng;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5488;杨睿骐;Yang Ricky;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5489;张峰硕;Zhang Fengshuo;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5490;范浩云;Fan Haoyun;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5491;余柏林;Yu Bolin;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5492;孙巍;Sun wei;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5493;孙桐林;Sun Tonglin;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5494;阿基尔-米切尔;Akil Mitchell;6;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5495;王汝恒;Wang Ruheng;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5496;周湛东;Zhou Zhandong;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5497;陈辰;Chen Chen ;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5498;张展玮;Zhang Zhanwei;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5499;肯尼-伯顿;Kenneth Boynton;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5500;马壮;Ma Zhuang;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5501;香农-埃文斯二世;Shannon Evans II;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5502;缪光旸;Liao Guangyang;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5503;泰文-马克;Tevin Mack;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5504;史文龙;Shi Wenlong;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5505;鄢士博;Yan Shibo;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5506;席益民;Xi Yimin;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5507;摩西-赖特;Moses Wright;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5508;马库斯-福斯特;Marcus Foster;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5509;弗兰克-巴特利;Frank Bartley;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5510;张立文;Zhang Liwen;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5511;苏锟皓;Su Kunhao;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5512;张卫平;Zhang Weiping;10;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5513;黄柏龄;Huang Bailing;10;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5514;王守强;Wang Shouqiang;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5515;接君;Jie Jun;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5516;郑永刚;Zheng Yonggang;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5517;于学鹏;Yu Xuepeng;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5518;郭士强;Guo Shiqiang;9;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5519;王治单;Wang Zhidan;9;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5520;刘乃俊;Liu Naijun;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5521;崔万军;Cui Wanjun;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5522;金立鹏;Jin Lipeng;8;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5523;张庆武;Zhang Qingwu;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5524;陈卫东;Chen Weidong;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5525;吉姆-哈夫里拉;Jim Havrilla;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5526;詹姆斯-霍奇斯;James Hodges;10;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5527;王俊义;Wang Junyi;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5528;马龙-金布鲁;Marlon Kinblu;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5529;阿尔兰多-本内特;Allando Bennett;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5530;凯西-克劳福德;Casey Crawford;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5531;岳鹏飞;Yue Pengfei;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5532;杜成城;Du Chengcheng;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5533;安德烈-里德;Andre Reed;8;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5534;安树东;An Shudong;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5535;赵仁斌;Zhao Renbin;8;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5536;刘相韬;Liu Xiangtao;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5537;徐兆林;Xu Zhaolin;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5538;马特-斯坦福德;Matt Stanford;8;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5539;边强;Bian Qiang;8;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5540;刘欣然;Liu Xinran;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
