No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;stateInjury;draft;image
509;李英博;Li Yingbo;5;0;6;57;74;55;67;76;77;70;62;71;56;60;63;74;69;26;6;广东;26;3;0;0;201900;5001
510;张文逸;Wen Yi Zhang;3;0;6;67;52;89;67;72;68;63;66;64;76;67;68;67;68;25;2;广东;26;1;0;0;202314;743
511;彰华非;Changhua Fei;2;0;8;62;72;72;61;73;71;73;55;69;70;56;64;67;65;20;1;广州;28;1;0;0;0;5001
512;徐昕;Xu Xin;5;0;7;64;71;47;51;58;76;67;65;68;61;65;60;66;63;21;4;广州;28;2;0;0;202100;5001
513;张昊;Zhang Hao;4;0;7;66;62;58;45;59;75;68;62;65;64;64;58;65;62;23;5;广东;26;1;0;0;202000;5001
514;黄明依;Ming Yi Huang;4;0;7;64;71;62;44;60;69;66;62;68;64;64;61;63;62;20;1;广东;26;3;0;0;202400;5001
515;李文昊;Li Wenhao;2;0;7;64;58;62;45;62;67;63;66;65;67;64;57;63;60;22;1;广东;26;1;0;0;0;5001
516;杨溢;Yang Yi;1;0;8;66;57;54;59;55;67;63;63;64;63;66;58;59;59;19;1;广东;26;1;0;0;0;5001
517;张明池;Zhang Mingchi;5;0;7;65;53;57;59;56;68;64;62;63;64;65;58;60;59;22;4;0;0;1;0;0;202100;5001
518;李奕臻;Yi Zhen Li;2;0;6;58;53;66;65;67;49;55;54;55;70;66;58;52;55;19;1;广东;26;4;0;0;202400;5001
519;马凯尔-约翰逊;MARKELL JOHNSON;1;0;8;88;88;85;86;84;71;72;78;82;76;83;91;80;86;27;1;深圳;27;1;0;0;0;5001
520;特雷沃-汤普森;TREVOR THOMPSON;5;0;8;67;92;77;79;75;80;92;68;86;65;77;83;84;84;31;1;青岛;4;1;0;0;0;5001
521;威姆斯;CLARENCE WEEMS;3;0;9;83;84;75;95;73;71;80;73;78;76;95;89;76;84;38;8;0;0;1;0;0;201700;2193
522;周鹏;Zhou Peng;4;0;9;72;77;95;85;80;74;72;69;73;90;78;86;76;81;35;19;深圳;27;2;0;0;200600;337
523;顾全;Gu quan;4;0;8;65;84;83;81;85;66;76;74;82;80;82;83;78;80;33;15;深圳;27;2;0;0;201000;2892
524;贺希宁;He XiNing;2;0;9;70;74;88;78;91;67;71;77;71;82;78;80;81;80;28;10;深圳;27;3;0;0;201500;5001
525;王浩然;WangHaoRan;4;0;7;68;79;76;71;78;73;69;69;73;74;70;75;74;75;20;3;深圳;27;3;0;0;202200;2943
526;杨林祎;Yang Linyi;2;0;6;70;77;73;85;72;60;68;73;74;72;73;76;69;73;30;12;深圳;27;1;0;0;201300;5001
527;卢鹏羽;Lu Pengyu;3;0;6;67;81;65;85;68;71;67;76;74;66;72;74;71;73;23;6;深圳;27;3;0;0;201900;5001
528;孙浩钦;Sun HaoQin;2;0;7;72;73;71;72;76;69;66;70;70;66;71;71;71;71;22;4;深圳;27;2;0;0;202100;5001
529;李慕豪;Li Muhao;5;0;8;65;77;44;77;70;70;72;65;71;61;67;67;70;69;32;15;深圳;27;3;0;0;201000;1155
530;任骏威;Ren Junwei;4;0;8;66;74;58;66;70;69;71;67;70;64;67;66;69;68;35;15;0;0;2;0;0;201000;5001
531;容子峰;Rong Zifeng;1;0;6;70;54;77;63;70;67;66;65;64;70;67;67;66;67;26;8;深圳;27;1;0;0;201700;5001
532;邹昀轩;Jun Xuan Zou;3;0;7;72;73;66;63;69;69;64;59;72;66;65;68;64;67;21;1;安徽;19;2;0;0;202400;5001
533;杰里迈亚-蒂尔蒙;JEREMIAH TILMON;5;0;8;65;80;46;61;61;71;70;66;73;61;67;66;66;66;27;1;0;0;1;0;0;0;5001
534;白昊天;Bai Haotian;2;0;6;66;66;58;75;70;67;66;65;66;63;69;64;66;65;26;8;深圳;27;1;0;0;201700;5001
535;武子涵;Wu ZiHan;2;0;7;75;65;73;59;69;53;56;71;67;76;60;68;61;65;22;4;深圳;27;2;0;0;202100;5001
536;马明坤;MaMingKun;2;0;8;66;67;56;65;61;67;65;67;67;62;66;61;64;62;20;3;深圳;27;3;0;0;202200;5001
537;冯欣;Feng Xin;1;0;7;67;54;63;68;58;67;62;63;64;64;66;63;60;61;33;13;0;0;2;0;0;201200;5001
538;李斌卓;Li Binzhuo;1;2;6;66;72;58;44;57;67;63;62;69;64;64;60;59;60;19;1;南京;17;4;0;0;202400;5001
539;胡小龙;Xiao Long Hu;5;0;6;65;69;49;44;56;67;63;62;67;61;64;59;59;59;22;1;青岛;4;2;0;0;202400;5001
540;刘长江;Chang Jiang Liu;2;0;6;66;47;46;60;50;67;61;62;62;61;67;53;56;55;22;1;深圳;27;2;0;0;202400;5001
541;塔杰尔-麦考尔;TAHJERE MCCALL;2;1;8;83;92;82;80;80;73;79;86;88;79;92;89;84;87;31;1;广东;26;1;0;0;0;5001
521;管子煜;Guan Ziyu;3;4;9;62;72;72;61;73;71;73;55;69;70;56;67;70;69;20;0;广州;28;0;0;0;0;5001
542;沃伦;DAVION WARREN;1;2;8;77;91;80;88;82;69;75;83;86;74;83;87;82;85;27;1;0;0;1;0;0;0;5001
543;威廉-道格拉斯;WILLIAM DOUGLAS;1;2;8;76;87;70;86;84;69;76;83;81;72;81;82;83;82;27;1;0;0;1;0;0;0;5001
544;焦泊乔;JiaoBoQiao;5;0;8;66;84;77;80;82;72;72;64;77;77;76;81;75;78;23;3;广东;26;5;0;0;202200;490
545;郭艾伦;Guo Ailun;2;1;10;77;77;83;83;76;67;68;66;72;72;80;80;70;76;31;15;广州;28;1;0;0;201000;225
546;李祥波;lixiangbo;3;4;7;69;83;68;66;78;71;76;72;76;65;70;71;76;75;25;7;广州;28;1;0;0;202429;5001
547;丁彦雨航;Ding Yanyuhang;3;0;10;68;72;78;71;74;72;73;75;76;77;70;73;75;75;31;14;0;0;1;0;0;201100;209
548;泰肖恩-克劳福德;TYSHAUN CRAWFORD;5;0;8;66;82;44;79;71;75;80;66;74;61;70;70;76;73;26;1;0;0;1;0;0;0;5001
549;刘颜诚;Liu Yancheng;3;0;6;68;60;87;56;84;68;67;72;66;81;66;68;75;72;23;4;广州;28;1;0;0;202100;5001
550;蒋帅;JiangShuai;2;0;6;62;71;76;72;65;68;65;76;69;75;74;70;69;70;28;3;0;0;1;0;0;202204;5001
551;张兴亮;Xing Liang Zhang;2;0;6;70;63;76;74;74;67;65;69;66;72;69;71;69;70;21;1;0;0;3;0;0;202400;5001
552;于米提;Yumiti Saidak;2;3;7;67;62;82;62;75;68;68;68;66;76;68;69;70;69;21;1;山西;9;1;0;0;0;5001
669;杰伦-诺威尔;Jaylen Nowell;2;1;8;71;76;68;81;76;55;59;68;65;70;72;72;64;68;25;0;山西;9;0;0;0;0;637
553;高宇坤;Gao Yukun;5;0;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;27;1;广州;28;1;0;0;0;5001
554;陈冠岐;Chen Guanqi;3;4;7;62;72;72;61;73;71;73;55;69;70;56;64;68;67;21;1;长沙;15;1;0;0;0;5001
555;李健豪;Li Jianhao;3;4;7;62;72;72;61;73;71;73;55;69;70;56;64;68;67;21;1;0;0;1;0;0;0;5001
556;邵炜昀;Shao Weiyun;1;2;7;67;55;67;65;69;68;65;66;64;70;67;64;66;65;25;1;广州;28;1;0;0;0;5001
557;李佳朝;Li Jiachao;1;2;7;62;72;72;61;73;71;73;55;69;70;56;65;66;65;25;1;0;0;1;0;0;0;5001
558;杨梓杰;Yang Zijie;1;2;7;62;72;72;61;73;71;73;55;69;70;56;65;66;65;25;1;0;0;1;0;0;0;5001
559;黄艺;Huang Yi;5;0;6;63;75;65;63;66;71;66;46;70;67;63;68;63;65;25;4;0;0;1;0;0;202100;5001
560;袁照耀;Yuan Zhaoguang;3;0;7;64;56;64;74;63;69;65;66;64;65;66;63;64;64;23;1;广州;28;1;0;0;0;5001
561;邹运;Yun Zou;4;3;7;66;72;59;69;63;67;65;59;68;61;68;66;62;64;22;2;0;0;2;0;0;202312;5001
562;王映然;Wang Yingran;5;0;7;64;61;50;79;58;69;64;68;65;62;69;63;63;63;25;1;广州;28;1;0;0;0;5001
563;佟佳俊;Tong JiaJun;1;0;6;67;50;57;50;60;68;63;65;62;63;65;56;62;59;22;4;0;0;2;0;0;202100;5001
564;于晓辉;Yu Xiaohui;5;0;6;64;55;44;75;52;68;63;62;64;61;65;58;58;58;26;5;0;0;2;0;0;202000;5001
565;李佳哲;Jia Zhe Lli;1;0;6;74;53;65;53;60;52;52;62;54;65;58;61;53;58;21;1;0;0;3;0;0;202400;5001
566;赵泰隆;Zhao Tailong;2;3;7;82;76;80;71;74;67;66;76;83;85;80;82;72;78;34;1;0;0;1;0;0;202400;2838
567;艾麦尔-卡斯木;Aimer Kasim;3;4;7;78;72;70;70;75;71;73;62;71;73;67;73;71;73;27;4;0;0;1;0;0;202100;5001
568;范洪浩;Fan Honghao;1;0;6;75;73;78;63;72;56;64;75;70;78;64;74;68;72;26;1;0;0;1;0;0;202400;5001
569;赵天熠;Zhao Tianyi;5;0;6;68;75;71;60;81;70;68;66;79;68;64;71;73;72;29;3;0;0;1;0;0;202200;5001
570;达科·普拉尼尼克;Darko Planinic;5;0;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;34;1;0;0;1;0;0;0;5001
571;洛塔娜·阿法姆·恩沃格博;Lotanna Afam Nwogbo;5;0;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;32;1;0;0;1;0;0;0;5001
572;王子麒;Wang Ziqi;3;4;6;70;64;74;70;68;67;71;66;65;70;72;69;68;69;28;9;0;0;1;0;0;201600;5001
573;胡彤浩;Hu Tonghao;5;0;6;69;79;57;64;65;77;63;57;80;59;63;70;66;68;25;4;0;0;1;0;0;202100;5001
364;王思奇;WANG S.Q.;2;1;6;71;63;71;66;68;72;74;70;71;77;66;69;72;70;30;5;广西;29;1;0;0;202000;5001
263;贾维恩-哈姆雷特;Javion Hamlet;1;0;7;91;73;84;80;72;71;64;79;72;81;73;86;74;81;26;1;广西;29;1;0;0;202400;5001
574;庞峥麟;Pang Zhenglin;1;2;6;74;66;68;70;62;57;66;78;66;67;64;69;67;68;25;6;广西;29;1;0;0;201900;5001
521;张明禹;Zhang Mingyu;1;2;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;23;0;广西;29;0;0;0;0;5001
521;徐圣贤;Xu Shengxian;5;0;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;26;0;广西;29;0;0;0;0;5001
521;乔尔杰·加吉奇;Đorđe Gagić;5;0;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;34;0;广西;29;0;0;0;0;5001
521;黄承印;Huangcheng Ying;2;1;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;23;0;广西;29;0;0;0;0;5001
521;李庆博;Li Qingbo;1;2;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;25;0;广西;29;0;0;0;0;5001
521;约瑟夫·伊曼纽尔·劳森三世;Joseph Emmanuel Lawson III;3;4;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;33;0;广西;29;0;0;0;0;5001
521;努尔法特·努尔麦麦提;Nurfat Nurmaiiti;3;4;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;25;0;广西;29;0;0;0;0;5001
575;彰中非;Zhong Fei Zhang;3;4;7;62;72;72;61;73;71;73;55;69;70;56;64;68;67;21;1;安徽;19;1;0;0;0;5001
576;黄译;Huang Yi;2;1;6;62;72;72;61;73;71;73;55;69;70;56;64;67;65;19;1;0;0;1;0;0;0;5001
577;刘傲;Liu Ao;1;2;7;62;72;72;61;73;71;73;55;69;70;56;65;66;65;26;1;广西;29;1;0;0;0;5001
578;普林斯·亚当斯·阿里;Prince Adams Ali;1;2;8;62;72;72;61;73;71;73;55;69;70;56;65;66;65;34;1;0;0;1;0;0;0;5001
579;宗嘉骏;Zong Jiajun;2;1;6;62;72;72;61;73;71;73;55;69;70;56;64;67;65;23;1;0;0;1;0;0;0;5001
580;孙巍;Sun wei;5;0;6;62;75;67;63;67;56;62;61;73;71;65;69;59;64;23;1;0;0;1;0;0;202400;5001
581;杨子煜;Yang Ziyu;5;0;6;63;76;62;55;62;62;72;58;77;59;61;66;62;64;21;1;0;0;1;0;0;202400;5001
582;赵海铭;Zhao Haiming;3;4;6;67;59;71;70;61;57;62;65;59;65;71;65;59;63;22;1;0;0;1;0;0;202400;5001
249;杨文学;Yang Wen Xue;5;0;7;66;77;64;72;66;71;72;65;71;64;70;71;69;70;27;1;0;0;1;0;0;202416;5001
583;琼斯;DOMINIQUE JONES;2;0;9;90;86;81;78;84;71;76;90;82;88;77;88;86;87;36;12;0;0;1;0;0;201300;1413
584;刘传兴;liuchuanxing;5;0;8;66;79;68;68;73;69;79;67;75;64;69;72;74;73;26;1;0;0;1;0;0;0;5001
585;毕继光;bijiguang;1;2;6;77;72;70;71;65;63;64;83;68;71;69;74;71;73;31;11;0;0;1;0;0;201400;5001
586;侯天一;Hou Tianyi;4;0;6;70;73;70;66;75;70;75;62;74;70;66;72;72;72;29;4;香港;30;1;0;0;202100;5001
587;李禹豪;Li Yuhao;4;3;6;62;77;62;66;80;76;71;62;72;68;66;68;75;72;26;5;0;0;1;0;0;202000;5001
588;梁兆华;Liang Zhaohua;3;4;6;73;71;70;67;76;66;71;73;68;70;70;70;73;72;30;1;0;0;1;0;0;202400;5001
589;董健;Dong jian;3;4;6;81;70;67;79;68;61;69;63;71;68;76;75;64;71;28;9;香港;30;1;0;0;201600;5001
590;杨凯;Yangkai;3;4;6;76;70;74;79;71;61;62;68;72;69;77;76;64;71;28;1;广西;29;1;0;0;202400;5001
521;王凯;Wang Kai;4;3;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;20;0;广西;29;0;0;0;0;5001
591;约书亚·卡尔顿;JOSHUA EURIA CARLTON;5;0;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;26;1;0;0;1;0;0;0;5001
592;刁展望;Diao Zhanwang;3;4;6;66;71;68;65;73;66;66;69;70;69;65;67;68;69;24;3;香港;30;1;0;0;202200;5001
593;朱松玮;zhusongwei;4;3;8;62;72;72;61;73;71;73;55;69;70;56;66;69;68;28;1;0;0;1;0;0;0;745
594;杨睿骐;Yang Ricky;2;1;6;69;60;77;75;65;62;67;62;63;79;74;71;62;67;26;1;香港;30;1;0;0;202400;5001
595;罗纳德·马奇;Ronald Eugene March Jr;2;3;8;62;72;72;61;73;71;73;55;69;70;56;64;67;65;31;1;0;0;1;0;0;0;5001
596;孙晨然;Sun Chenran;2;1;6;62;72;72;61;73;71;73;55;69;70;56;64;67;65;26;1;香港;30;1;0;0;0;5001
597;杨瑞鸿;Yang Ruihong;1;2;6;62;72;72;61;73;71;73;55;69;70;56;65;66;65;28;1;香港;30;1;0;0;0;5001
598;余柏林;Yu Bolin;3;4;6;63;70;67;63;67;59;67;67;66;66;66;64;64;65;25;1;香港;30;1;0;0;202400;5001
599;卢杜伟;LuDuwei;3;4;6;69;61;66;69;61;59;61;67;67;70;73;67;59;64;25;3;香港;30;1;0;0;202200;5001
521;吴委峻;Wu Weijun;1;2;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;20;0;香港;30;0;0;0;0;5001
521;莫隽杰;Mo Junjie;1;2;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;20;0;香港;30;0;0;0;0;5001
521;迈克尔-厄特尔二世;Michael Ertel II;1;2;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;26;0;香港;30;0;0;0;0;5001
521;凯文-克罗斯;Kevin Cross Jr.;3;0;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;25;0;长沙;15;0;0;0;0;5001
600;特奎维恩-史密斯;Terquavion Smith;1;0;8;84;88;88;86;91;72;79;81;83;96;86;95;87;91;23;1;深圳;27;0;0;0;0;2862
601;佩里;REGGIE PERRY;5;0;7;73;91;89;84;88;77;82;68;86;77;91;92;84;88;25;1;北控;7;1;0;0;202400;1386
602;安东尼奥-布莱克尼;ANTONIO BLAKENEY;2;0;9;78;88;90;89;91;78;85;70;85;90;83;91;85;88;28;3;0;0;0;0;0;202200;2966
603;阿丘尔;Acuil Lual Lual;5;4;9;72;94;43;87;73;95;91;82;93;63;82;82;92;87;32;2;0;0;0;0;0;202200;5001
604;泰勒-罗切斯特;TAYLOR ROCHESTIE;1;0;8;95;78;89;73;72;64;84;87;76;87;76;91;82;87;39;7;0;0;0;0;0;201800;5001
605;坎普;MAURICE KEMP;4;0;8;69;95;66;88;72;77;87;96;97;66;95;87;86;86;34;1;0;0;0;0;0;202400;5001
606;梅森;Frank Mason;1;2;8;88;92;83;75;76;67;68;84;88;93;78;92;78;86;31;8;0;0;0;0;0;0;2029
607;厄泰尔;THOMAS HEURTEL;1;0;8;90;65;91;89;84;67;72;82;68;82;80;89;81;85;36;1;0;0;0;0;0;0;5001
608;达柳斯-亚当斯;DARIUS ADAMS;1;0;8;87;85;83;78;82;71;73;86;83;75;77;87;83;85;36;9;0;0;0;0;0;201600;5001
609;莱斯特-哈德森;Lester Hudson;2;0;7;86;80;84;83;83;74;72;75;83;90;90;90;79;85;40;1;0;0;0;0;0;202400;1822
610;博班-马里亚诺维奇;Boban Marjanovi?;5;0;8;77;93;81;81;78;83;78;61;89;80;78;90;80;85;37;1;0;0;0;0;0;201500;604
611;巴顿;Will Barton;2;3;8;85;83;79;91;76;71;79;75;77;92;78;89;78;84;35;1;0;0;0;0;0;0;364
612;沃特斯;TREMONT WATERS;1;0;9;87;81;86;74;88;69;70;75;75;90;74;88;79;84;27;1;0;0;0;0;0;202400;2221
613;阿尔法-卡巴;ALPHA KABA;5;0;8;65;88;61;62;90;82;95;81;80;60;60;72;94;84;29;1;深圳;27;0;0;0;202400;5001
614;格雷格-门罗;GREG MONROE;5;0;8;78;88;67;79;79;80;84;70;89;74;73;84;83;84;34;3;0;0;0;0;0;202200;275
615;莫里斯-坎普;Maurice Kemp;4;0;8;74;88;74;84;80;81;82;74;85;77;77;85;83;84;33;1;0;0;0;0;0;202400;5001
616;巴尔文;Ondrej Balvin;5;0;8;70;94;76;69;66;80;97;69;92;65;74;84;83;83;32;1;0;0;0;0;0;0;5001
617;高登;ROBERT GOLDEN;1;0;10;88;85;82;86;75;67;70;67;79;90;94;93;70;83;33;5;0;0;0;0;0;202000;5001
618;德维恩-培根;DWAYNE BACON;3;0;9;71;87;80;75;86;74;82;73;82;76;79;81;83;83;29;1;0;0;0;0;0;202400;2074
619;弗拉迪米尔-斯蒂马克;Vladimir Stimac;5;0;7;76;75;80;83;80;80;81;69;80;82;75;83;82;83;37;1;0;0;0;0;0;202400;5001
620;索恩-梅克;THON MAKER;5;0;8;64;88;80;76;85;88;81;59;81;74;70;81;85;83;28;3;0;0;0;0;0;202200;615
621;泰勒-斯通;Tyler Stone;4;0;7;80;84;77;84;80;80;75;70;85;82;80;87;80;83;33;1;0;0;0;0;0;202400;5001
622;帕里克-巴斯;PARIS BASS;4;5;8;76;92;72;83;78;72;83;79;87;75;78;86;81;83;30;1;0;0;0;0;0;0;5001
623;沙约克;MARIAL SHAYOK;3;0;8;74;82;89;92;76;69;73;77;76;83;89;88;76;83;29;1;0;0;0;0;0;202400;2120
624;普润斯-库芒古;Prince Kamunga;3;4;8;74;82;80;84;83;72;76;73;77;76;80;82;79;82;32;1;0;0;0;0;0;202400;5001
625;威金顿;LINDELL WIGGINTON;1;0;8;80;88;77;83;83;69;66;68;82;82;88;88;73;81;27;1;广州;28;0;0;0;202400;2179
626;贾希尔-奥卡福;JAHLIL OKAFOR;5;0;8;62;91;69;67;86;80;81;64;88;74;72;79;83;81;29;4;0;0;0;0;0;202100;357
627;塔科-法尔;TACKO FALL;5;0;8;61;90;60;62;91;88;80;60;79;71;74;74;87;81;29;3;宁波;23;0;0;0;202200;958
628;泰勒-约翰斯;TAYLOR MAURICE JOHNS;5;0;7;75;85;75;65;76;75;87;67;83;76;71;81;80;81;30;1;0;0;0;0;0;202400;5001
629;埃德-戴维斯;ED DAVIS;5;4;7;72;84;65;70;80;86;75;72;85;66;66;77;83;80;35;2;0;0;0;0;0;202300;428
630;崔永熙;Cui Yongxi;4;0;10;72;86;82;77;81;68;71;84;84;77;73;84;78;80;22;3;广东;26;0;0;226;202200;427
631;多诺万-史密斯;DONOVAN A SMTH;5;0;8;67;88;65;68;80;80;82;64;88;66;73;78;82;80;31;1;0;0;0;0;0;202400;5001
632;卡利克-琼斯;CARLIK JONES;1;0;8;75;82;87;84;85;61;71;73;66;81;77;84;76;80;27;1;0;0;0;0;0;202400;1833
633;里奇-雷多;Ricky Ledo;2;0;7;74;80;84;80;80;75;74;72;80;81;73;82;78;80;32;1;0;0;0;0;0;202400;1206
634;罗伯特.雷德杰尔.厄普肖三世;Robert Upshaw III;5;0;7;65;84;63;60;85;80;86;64;80;72;70;73;85;80;30;1;苏科;18;0;0;0;202400;5001
635;米歇尔-瓦特;Mitchell Watt;5;0;7;71;86;68;75;84;81;80;63;88;62;60;78;83;80;35;1;0;0;0;0;0;202400;5001
636;莫里斯-恩多尔;Maurice Ndour;5;0;7;78;84;73;73;82;76;72;68;86;73;71;83;78;80;32;1;0;0;0;0;0;202400;5001
637;乔丹-贝尔;JORDAN BELL;5;0;8;65;86;70;71;84;84;75;67;84;62;67;76;83;80;30;3;0;0;0;0;0;202200;380
638;韦恩-塞尔登;Wayne Selden Jr.;2;3;7;86;80;77;71;77;66;70;86;75;83;72;81;78;80;30;1;0;0;0;0;0;202400;2111
639;约翰-奈特三世;JOHN KNIGHT Ⅲ;2;0;8;86;79;85;70;79;74;64;73;79;87;72;84;74;80;25;1;0;0;0;0;0;202400;5001
640;扎克-洛夫顿;Zach Lofton;2;0;7;84;80;83;77;74;71;71;74;77;85;80;85;74;80;32;1;0;0;0;0;0;202400;2957
641;穆迪;STEFAN MOODY;1;0;8;82;78;78;67;80;72;69;78;72;76;70;79;78;79;31;1;0;0;0;0;0;202400;5001
642;奥历-艾伦;Omic Alen;5;0;7;70;80;72;76;84;71;80;64;79;76;74;79;79;79;32;1;0;0;0;0;0;202400;5001
643;布兰登-杰弗森;Brandon Jefferson;1;0;7;85;82;80;74;80;67;65;76;71;77;76;83;75;79;33;1;0;0;0;0;0;202400;5001
644;戴蒙德-斯通;Diamond Stone;4;5;7;68;80;67;71;85;83;78;68;82;72;68;75;83;79;27;1;0;0;0;0;0;202400;1469
645;尼西尔-布鲁克斯;Nysier Brooks;5;0;7;70;79;66;73;85;84;72;65;84;70;72;77;81;79;28;1;0;0;0;0;0;202400;5001
646;山缪-德古拉;Samuel Deguara;5;0;7;64;85;65;73;82;77;77;68;87;70;69;77;80;79;33;1;0;0;0;0;0;202400;5001
647;费尔德;KAY FELDER;1;0;9;77;67;72;80;90;67;67;72;69;81;86;79;77;78;30;6;0;0;0;0;0;201900;964
648;马库斯-基恩;MARCUS KEENE;1;0;8;81;80;82;80;76;58;65;76;76;81;69;83;71;78;30;1;0;0;0;0;0;202400;5001
649;迈克尔-K-霍利费尔德;Michael Holyfield;5;0;7;63;84;68;66;80;77;80;68;86;70;68;75;80;78;32;8;0;0;0;0;0;201700;5001
650;帕尼尼奇-达科;Planinic Darko;5;0;7;62;88;65;70;85;77;74;63;91;65;68;77;79;78;34;1;0;0;0;0;0;202400;5001
651;寸守伟;CUN S.W.;5;0;6;65;85;66;70;81;75;74;61;83;72;71;77;76;77;38;10;0;0;0;0;0;201500;5001
652;德里克-沃顿;DERRICK WALTON JR.;1;0;8;76;67;72;81;72;71;74;81;66;78;76;76;78;77;30;1;0;0;0;0;0;202400;1551
653;杰伦-莱利;JALEN RILEY;1;0;8;70;81;87;74;83;61;64;75;76;85;68;81;74;77;32;1;0;0;0;0;0;202400;5001
654;拉希德-苏莱蒙;Rasheed Sulaimon;2;1;7;81;69;92;74;69;72;65;74;76;85;72;83;71;77;30;1;0;0;0;0;0;202400;5001
655;马尔科-查卡莱维奇;MARKO CAKAREVIC;4;0;7;63;78;75;73;82;70;76;66;81;82;76;77;76;77;37;1;0;0;0;0;0;202400;5001
656;文卡泰什-乔伊斯;VENKATESHA JOIS;4;5;7;60;88;64;66;87;63;89;76;87;58;55;70;82;77;31;1;0;0;0;0;0;202400;5001
657;西热力江-木合塔尔;Xirelijiang Muhetaer;2;0;8;84;78;82;80;80;63;70;65;77;78;75;83;70;77;34;25;0;0;0;0;0;2000800;1930
658;香浓-肖特;SHANNON SHORTER;2;1;7;82;74;78;77;82;67;72;66;75;80;74;80;73;77;35;1;0;0;0;0;0;202400;5001
659;谢里夫-库珀;SHARIFE COOPER;1;0;8;84;65;82;76;69;64;70;78;63;82;75;81;73;77;23;1;0;0;0;0;0;202400;1168
660;亚卡尔-桑普森;JAKARR SAMPSON;4;0;7;65;84;68;76;85;73;71;72;81;74;70;76;78;77;32;7;广厦;24;0;0;0;201800;2116
661;以赛亚-泰勒;ISAIAH TAYLOR;1;0;8;81;80;72;66;81;61;64;78;73;82;70;78;74;77;30;1;0;0;0;0;0;202400;1004
662;DJ-斯图尔特;D.J. Stewart;2;3;7;77;76;85;65;74;68;70;76;71;87;66;78;74;76;25;1;0;0;0;0;0;202400;1470
663;本尼-博特赖特;BENNIE BOATWRIGHT;4;0;8;68;80;76;70;83;73;79;59;74;66;69;74;77;76;28;1;0;0;0;0;0;202400;5001
664;刘志轩;Liu Zhixuan;2;0;6;67;76;87;74;80;65;66;73;77;85;78;79;73;76;34;3;0;0;0;0;0;202200;5001
665;马尔科-托多洛维奇;Marko Todorovic;5;0;7;73;80;74;68;73;77;75;65;78;68;67;77;75;76;32;1;0;0;0;0;0;202400;1500
666;马库斯-丹蒙;Marcus Denmon;2;0;7;72;80;77;76;83;75;70;68;74;72;73;76;76;76;34;1;0;0;0;0;0;202400;1762
667;于梁;Yu Liang;4;0;7;67;80;73;72;76;76;73;74;80;70;72;76;77;76;37;11;0;0;0;0;0;201400;5001
668;张春军;Zhang Chunjun;3;0;6;65;76;70;78;76;71;75;70;73;80;83;75;75;76;37;15;0;0;0;0;0;201000;5001
669;阿基尔-米切尔;AKIL MITCHELL;5;4;6;67;81;50;82;75;69;85;70;74;62;70;72;77;75;32;6;0;0;0;0;0;202400;5001
670;纽曼;MALIK NEWMAN;2;1;8;67;78;78;92;75;67;69;63;73;82;80;80;68;75;28;2;0;0;0;0;0;202300;2060
671;德勒黑;Delhei;4;0;7;68;80;72;67;80;70;73;68;80;65;72;75;75;75;34;6;0;0;0;0;0;201900;5001
672;韩硕;Han Shuo;2;0;8;76;76;75;74;70;66;68;73;81;84;82;80;70;75;39;20;0;0;0;0;0;200500;5001
673;焦恩格尔-胡依山;Jiao Engeer;5;0;6;67;76;63;74;82;71;78;64;81;64;67;73;77;75;30;5;0;0;0;0;0;202006;5001
674;刘大鹏;Liu Dapeng;3;0;6;74;78;69;79;76;69;67;67;78;72;74;77;70;75;35;11;0;0;0;0;0;201400;5001
675;马库尔-梅克;Makur Maker;4;0;7;66;77;74;66;72;79;74;71;80;70;70;73;76;75;24;1;0;0;0;0;0;202400;5001
676;肖克来提-阿扎提;Shokleti Azati;3;4;6;73;76;72;73;81;72;68;70;75;70;72;74;74;75;33;4;0;0;0;0;0;202100;5001
677;诸宏春;Zhu Hongchun;2;1;6;77;68;76;78;74;62;70;77;74;80;78;78;73;75;35;1;0;0;0;0;0;202400;5001
678;阿多尼斯-阿姆斯;Adonis Arms;1;2;8;69;73;75;72;72;73;65;76;70;79;71;74;73;74;27;2;0;0;0;0;0;202200;5001
