No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;draft;image;info;allStars;allStarsMvps;allTeam1;allTeam2;allTeam3;best3ptsers;bestBlockers;bestPassers;bestRebounders;bestRookie;bestScorers;bestStealers;defTeam1;defTeam2;defTeam3;dpoy;fmvps;mvps;rings;sixmans
363;沃尔特-哈扎德;Walt Hazzard;1;2;8;78;87;80;84;85;61;64;65;76;81;76;85;70;78;29;7;勇敢者;27;1;0;196405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
364;兰迪-史密斯;Randy Smith;2;3;8;72;86;81;87;86;62;68;71;76;81;79;83;74;79;23;0;勇敢者;27;4;0;1971205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
365;德克-加内特;Dick Garrett;2;1;6;80;77;74;82;67;64;60;70;64;75;76;78;65;72;25;2;勇敢者;27;2;0;196927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
366;艾玛-布莱恩特;Em Bryant;1;0;6;77;69;60;68;66;52;66;65;62;64;60;67;62;64;33;7;勇敢者;27;4;0;196455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
367;弗莱德-希尔顿;Fred Hilton;2;0;6;76;75;56;76;65;53;55;75;63;60;69;67;61;65;24;0;勇敢者;27;2;0;197119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
368;约翰-哈默;John Hummer;4;5;6;65;68;51;69;61;60;63;59;61;54;62;60;58;59;23;1;勇敢者;27;1;0;197015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
369;康奈尔-沃纳;Cornell Warner;5;4;6;63;77;47;61;73;78;63;53;65;50;57;60;69;65;23;1;勇敢者;27;1;0;197024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
370;麦克-戴维斯;Mike Davis;2;0;6;79;77;68;73;71;61;55;66;65;70;67;73;62;68;25;2;勇敢者;27;1;0;196914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371;杰里-钱伯斯;Jerry Chambers;3;0;6;68;68;53;75;72;63;68;59;63;56;67;63;64;65;28;3;勇敢者;27;2;0;196607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
372;比尔-霍克;Bill Hosket;4;0;6;62;78;58;63;75;72;64;59;66;59;57;63;68;66;25;3;勇敢者;27;1;0;196810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
373;威尔特-张伯伦;Wilt Chamberlain;5;0;11;63;94;57;63;99;98;99;65;96;58;60;75;103;90;35;12;湖人;28;2;0;195903;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
374;杰里-韦斯特;Jerry West;1;2;11;93;92;85;94;91;65;67;90;91;86;91;99;85;93;33;11;湖人;28;3;0;196002;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
375;吉姆-麦克米兰;Jim McMillian;3;0;8;71;86;77;83;86;67;72;71;76;76;77;81;76;80;23;1;湖人;28;3;0;197013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
376;盖尔-古德里奇;Gail Goodrich;2;1;9;65;90;80;93;93;67;63;85;84;80;83;84;82;83;28;6;湖人;28;2;0;196510;1395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
377;哈皮-海尔斯顿;Happy Hairston;4;3;8;58;88;57;67;96;81;90;65;80;59;61;68;90;80;29;7;湖人;28;3;0;196435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
378;埃尔金-贝勒;Elgin Baylor;3;0;10;71;73;57;81;75;66;70;73;74;60;74;70;72;72;37;13;湖人;28;1;0;195691;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
379;基斯-埃里克森;Keith Erickson;3;2;6;68;68;54;78;66;68;68;64;62;57;69;64;65;66;27;6;湖人;28;2;0;196521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
380;弗林-罗宾逊;Flynn Robinson;1;2;8;78;69;58;73;66;58;61;69;66;62;64;68;63;66;30;5;湖人;28;2;0;196518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
381;莱罗伊-艾利斯;Leroy Ellis;5;4;6;62;80;47;61;68;70;66;58;65;50;57;61;66;64;31;9;湖人;28;1;0;196208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
382;帕特-莱利;Pat Riley;2;1;6;74;74;63;67;67;62;63;67;63;66;60;67;64;65;26;4;湖人;28;3;0;196707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
383;约翰-特拉普;John Trapp;3;0;6;69;72;60;76;64;60;62;62;62;62;68;67;60;64;26;3;湖人;28;2;0;196815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
384;吉姆-克莱蒙斯;Jim Cleamons;1;0;6;78;64;64;70;62;52;66;71;61;67;61;68;63;66;22;0;湖人;28;4;0;197113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
385;保罗-塞拉斯;Paul Silas;4;0;9;67;91;58;80;90;94;91;65;83;59;76;76;93;85;28;7;太阳;29;2;0;196412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
386;迪克-范阿斯代尔;Dick Van Arsdale;2;0;8;64;86;76;85;94;65;68;95;79;77;75;78;87;82;28;6;太阳;29;2;0;196513;1479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
387;康尼尔-霍金斯;Connie Hawkins;3;4;10;66;93;70;95;96;76;83;75;90;70;88;84;88;87;29;4;太阳;29;3;0;196700;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
388;科勒姆-哈斯金斯;Clem Haskins;2;1;7;63;86;73;88;90;64;66;79;74;74;77;77;79;78;28;4;太阳;29;1;0;196703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
389;查理-斯科特;Charlie Scott;2;1;10;71;85;80;86;88;63;68;76;83;80;78;83;77;80;23;1;太阳;29;3;0;1970106;1465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
390;奈尔-沃克;Neal Walk;5;0;7;57;89;56;59;89;81;78;67;75;57;55;66;84;76;23;2;太阳;29;2;0;196902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
391;默-莱顿;Mo Layton;1;2;6;70;67;61;72;60;55;58;69;61;65;61;65;59;63;23;0;太阳;29;4;0;197148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
392;奥图-摩尔;Otto Moore;5;0;7;64;80;48;62;66;66;67;52;66;50;58;62;63;62;25;3;太阳;29;1;0;196806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
393;拉玛尔-格林;Lamar Green;4;5;6;67;78;54;68;70;68;70;59;65;56;63;65;67;66;24;2;太阳;29;2;0;196933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
394;迈尔-康特斯;Mel Counts;5;4;6;63;77;55;72;72;77;75;54;65;56;67;66;73;70;30;7;太阳;29;1;0;196409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
395;约翰-维特泽尔;John Wetzel;2;3;6;72;75;64;71;68;65;64;71;64;66;63;67;67;67;27;2;太阳;29;1;0;196675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
396;阿特-哈里斯;Art Harris;2;1;6;66;67;61;71;60;57;59;65;61;64;61;62;58;60;25;3;太阳;29;1;0;196816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
397;奈特-阿奇博尔德;Nate Archibald;1;0;10;91;98;80;94;93;57;60;80;91;81;91;97;77;88;23;1;皇家;30;3;0;197019;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
398;汤姆-范阿斯戴尔;Tom Van Arsdale;3;2;8;65;85;74;89;84;64;62;71;75;74;81;80;71;77;28;6;皇家;30;2;0;196514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
399;萨姆-拉西;Sam Lacey;5;0;8;61;88;58;59;89;84;87;65;78;58;56;68;89;79;23;1;皇家;30;3;0;197005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400;马特-古奥卡斯;Matt Guokas;3;2;6;70;71;61;67;62;63;65;59;62;63;60;64;60;63;27;5;皇家;30;1;0;196609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
401;吉姆-福克斯;Jim Fox;5;0;7;60;84;57;58;82;80;81;54;71;58;54;65;80;73;28;4;皇家;30;2;0;196570;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
402;内特-威廉姆斯;Nate Williams;2;3;7;57;81;72;79;80;61;63;70;70;73;67;70;70;70;21;0;皇家;30;4;0;197100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
403;约翰-格林;Johnny Green;4;0;8;59;74;60;74;73;74;69;64;69;61;66;66;71;69;38;12;皇家;30;1;0;195906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
404;约翰-蒙格尔特;John Mengelt;2;0;6;74;66;68;70;67;56;57;67;62;70;62;67;60;64;22;0;皇家;30;4;0;197122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
405;基尔-麦克格莱格;Gil McGregor;4;0;6;62;68;45;62;62;68;66;59;61;49;55;55;62;59;22;0;皇家;30;1;0;197189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
406;肯-达雷特;Ken Durrett;3;0;6;64;63;54;67;61;61;65;62;60;57;58;58;60;60;23;0;皇家;30;4;0;197104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
407;弗莱德-泰勒;Fred Taylor;2;0;6;62;63;59;71;59;58;61;66;60;62;60;59;59;59;23;1;皇家;30;3;0;197027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
408;达雷尔-伊姆霍夫;Darrall Imhoff;5;0;8;61;72;56;67;63;75;73;58;66;57;61;63;68;66;33;11;皇家;30;2;0;196003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
409;西德-卡特列特;Sid Catlett;3;0;6;60;69;55;73;67;63;62;59;62;58;63;61;61;62;23;0;皇家;30;4;0;197155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410;阿尔提尔-吉尔莫尔;Artis Gilmore;5;4;10;60;90;55;62;88;90;92;58;85;56;58;70;91;81;22;0;0;0;1;0;1971117;2285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
411;丹-伊赛尔;Dan Issel;5;4;10;56;92;57;74;91;80;88;70;87;58;69;74;89;82;22;1;0;0;3;0;0;2467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
412;路易-丹皮尔;Louie Dampier;1;2;8;80;85;75;80;83;56;67;70;75;77;73;82;71;77;27;4;0;0;5;0;196738;1431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
413;辛希-鲍威尔;Cincy Powell;3;4;8;62;89;56;68;88;78;81;65;78;59;61;67;81;75;29;4;0;0;1;0;196564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
414;达雷尔-卡里尔;Darel Carrier;2;0;8;64;82;75;78;85;68;65;71;75;76;68;74;74;74;31;4;0;0;1;0;196476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
415;朱利叶斯-欧文;Julius Erving;3;4;10;64;88;80;85;90;77;78;72;85;79;77;81;83;83;21;0;0;0;1;0;197212;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
