﻿No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;draft;image;info;allStars;allStarsMvps;allTeam1;allTeam2;allTeam3;best3ptsers;bestBlockers;bestPassers;bestRebounders;bestRookie;bestScorers;bestStealers;defTeam1;defTeam2;defTeam3;dpoy;fmvps;mvps;rings;sixmans
341;维克托-文班亚马;Victor Wembanyama;5;4;10;71;85;81;80;86;97;84;74;84;83;75;85;93;89;20;1;马刺;20;4;12768664;202301;153;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0
342;达龙-福克斯;De'Aaron Fox;2;1;10;82;87;82;88;88;63;71;75;89;85;86;90;78;84;27;7;马刺;20;2;34848340;201705;102;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
343;克里斯-保罗;Chris Paul;1;0;10;90;74;80;84;76;60;65;76;74;77;83;87;72;80;39;19;马刺;20;1;10460000;200504;22;0;12;1;4;5;2;0;0;5;0;0;0;6;7;1;0;0;0;0;0;0
344;杰里米-索汉;Jeremy Sochan;4;1;8;69;83;65;71;83;75;83;78;82;68;70;75;84;80;21;2;马刺;20;3;5570040;202209;687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
345;朱利安-尚帕尼;Julian Champagnie;3;2;7;67;77;81;82;82;72;73;72;78;80;70;78;77;79;23;2;马刺;20;3;3000000;202200;1442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
346;哈里森-巴恩斯;Harrison Barnes;4;3;8;65;80;82;78;82;72;73;75;75;75;72;78;78;78;32;12;马刺;20;2;18000000;201207;365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
347;凯尔登-约翰逊;Keldon Johnson;3;2;8;66;81;73;78;82;70;74;74;82;78;76;77;77;78;25;5;马刺;20;3;19000000;201929;738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
348;德文-瓦塞尔;Devin Vassell;2;3;8;73;79;83;84;80;64;65;74;79;82;81;83;73;78;23;4;马刺;20;5;29347826;202011;1512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
349;斯蒂芬-卡斯尔;Stephon Castle;2;1;8;73;80;70;72;84;66;70;78;80;77;74;76;78;77;19;0;马刺;20;5;9105120;202404;3138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
350;桑德罗-马穆拉什维利;Sandro Mamukelashvili;5;4;7;68;77;75;74;75;71;76;60;72;71;70;76;73;74;23;3;马刺;20;1;2162606;202154;1262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351;马拉基-布兰纳姆;Malaki Branham;1;2;7;64;72;76;75;80;60;64;67;75;76;73;74;69;71;21;2;马刺;20;3;3217920;202220;878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
352;俾斯麦-比永博;Bismack Biyombo;4;5;7;56;81;50;66;87;71;83;69;72;33;54;58;82;70;32;13;马刺;20;1;1253154;201107;388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
353;查尔斯-巴锡;Charles Bassey;5;4;6;50;79;50;68;80;77;81;66;74;43;47;59;80;70;23;3;马刺;20;1;2162606;202153;1699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
354;乔丹-麦克劳克林;Jordan McLaughlin;1;2;6;76;71;70;71;76;61;56;71;69;74;63;73;67;70;28;6;马刺;20;1;2425403;201800;613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
355;哈里森-英格拉姆;Harrison Ingram;2;3;7;62;72;70;69;75;63;63;63;72;70;71;68;65;67;20;0;马刺;20;1;578577;202448;3176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
356;布莱克-韦斯利;Blake Wesley;2;1;6;67;71;71;65;76;59;66;69;64;72;45;65;68;66;21;2;马刺;20;3;2624280;202225;1543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
357;大卫-杜克;David Duke Jr.;1;2;6;62;62;70;66;67;60;60;70;61;73;41;61;64;63;25;3;马刺;20;1;578577;202100;947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
358;赖利-米尼克斯;Riley Minix;3;0;6;64;56;55;58;58;60;51;54;58;56;62;55;51;54;23;0;马刺;20;1;578577;202400;3232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
359;尼古拉-约基奇;Nikola Jokic;5;0;11;91;94;87;84;91;75;91;72;92;85;83;98;89;93;29;9;掘金;21;4;51415938;201441;82;0;6;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0
360;阿隆-戈登;Aaron Gordon;4;5;8;74;88;78;78;85;79;82;77;87;75;75;84;85;85;29;10;掘金;21;5;31168291;201404;218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
361;贾马尔-穆雷;Jamal Murray;1;2;9;79;80;85;87;83;64;70;75;82;85;85;89;76;83;27;8;掘金;21;5;48803240;201607;282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
362;拉塞尔-威斯布鲁克;Russell Westbrook;1;2;9;83;85;75;75;85;70;80;79;85;70;70;82;83;83;35;16;掘金;21;2;3400000;200804;74;0;9;2;2;5;2;0;0;3;0;0;2;0;0;0;0;0;0;1;0;0
363;小迈克尔-波特;Michael Porter Jr.;3;4;8;67;79;85;82;82;74;76;67;80;85;77;82;77;80;26;6;掘金;21;3;35859950;201814;396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
364;克里斯蒂安-布劳恩;Christian Braun;2;3;8;68;85;77;78;86;67;68;75;83;75;78;79;77;78;22;2;掘金;21;3;3089640;202221;892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
365;佩顿-沃特森;Peyton Watson;4;3;7;61;80;73;71;84;72;73;74;75;72;70;73;79;76;24;2;掘金;21;3;2413560;202230;1562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
366;朱利安-斯特劳瑟;Julian Strawther;3;2;7;60;71;80;77;75;62;60;71;70;77;70;72;67;70;23;1;掘金;21;4;2552596;202329;2920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
367;达里奥-沙里奇;Dario Šarić;5;4;7;70;73;72;74;72;61;70;62;72;70;70;74;66;70;30;8;掘金;21;2;5168000;201412;665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
368;达龙-霍姆斯二世;DaRon Holmes II;4;5;7;56;73;65;72;73;68;72;64;72;75;70;68;70;69;20;0;掘金;21;5;3065640;202422;3152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
369;杰伦-皮克特;Jalen Pickett;1;2;6;73;61;68;71;75;61;61;68;61;74;65;69;67;68;25;1;掘金;21;3;1891857;202332;2922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
370;亨特-泰森;Hunter Tyson;4;3;6;54;71;67;70;77;68;66;67;72;70;66;66;70;68;25;1;掘金;21;3;1891857;202337;2925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371;德安德鲁-乔丹;DeAndre Jordan;5;0;7;50;75;50;52;74;79;77;55;79;35;72;58;75;67;34;16;掘金;21;1;578577;200835;293;0;1;0;1;0;2;0;0;0;2;0;0;0;2;0;0;0;0;0;1;0
372;弗拉特科-钱查尔;Vlatko Čančar;3;2;6;67;76;70;68;67;61;66;61;66;74;69;70;62;67;27;5;掘金;21;1;4300000;201749;653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
373;斯宾塞-琼斯;Spencer Jones;3;0;6;62;65;69;61;72;67;68;64;69;70;56;62;67;66;23;0;掘金;21;1;578577;202400;3220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
374;齐克-纳吉;Zeke Nnaji;5;4;6;57;76;56;67;76;70;76;53;64;46;51;60;72;66;23;4;掘金;21;4;8888889;202022;2056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
375;PJ-霍尔;PJ Hall;5;4;6;63;76;53;54;66;70;69;60;70;59;58;62;66;64;22;0;掘金;21;1;578577;202400;3218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
376;特雷-亚历山大;Trey Alexander;1;2;6;70;55;69;60;71;52;65;61;60;67;64;64;61;63;21;0;掘金;21;1;578577;202400;3219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
377;安东尼-爱德华兹;Anthony Edwards;2;3;10;78;88;91;87;93;70;73;82;87;92;86;92;85;89;23;4;森林狼;22;5;42176400;202001;85;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
378;朱利叶斯-兰德尔;Julius Randle;4;5;9;75;90;85;85;85;75;82;71;90;84;85;91;82;87;30;10;森林狼;22;2;28939680;201407;252;0;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
379;杰登-麦克丹尼尔斯;Jaden McDaniels;3;4;8;64;80;84;80;83;76;74;87;79;85;79;80;84;83;24;4;森林狼;22;5;23017242;202028;1285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
380;鲁迪-戈贝尔;Rudy Gobert;5;0;9;64;84;56;65;85;88;90;72;84;37;55;67;91;80;32;11;森林狼;22;4;38456896;201327;217;0;3;0;0;1;3;0;1;0;1;0;0;0;7;0;0;4;0;0;0;0
381;纳兹-里德;Naz Reid;5;4;7;60;81;83;78;82;75;81;65;83;81;76;81;80;80;25;5;森林狼;22;2;13986432;201900;1215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
382;尼基尔-亚历山大-沃克;Nickeil Alexander-Walker;1;2;7;77;78;81;75;84;69;63;81;75;81;71;81;78;80;26;5;森林狼;22;1;4312500;201917;727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
383;唐特-迪温琴佐;Donte DiVincenzo;2;3;8;73;72;83;78;82;65;70;81;76;83;75;79;78;79;28;6;森林狼;22;3;11445000;201817;443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
384;迈克-康利;Mike Conley;1;0;8;84;72;80;80;79;58;65;76;75;82;74;83;72;78;37;17;森林狼;22;2;9975962;200704;247;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
385;纳肖恩-海兰德;Bones Hyland ;1;2;6;71;71;75;77;78;57;62;67;74;78;73;76;67;72;24;3;森林狼;22;1;578577;202126;1026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
386;乔-英格尔斯;Joe Ingles;3;2;7;74;69;77;77;72;58;64;70;70;75;65;74;65;71;37;10;森林狼;22;1;3303771;200900;333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
387;罗布-迪林汉姆;Rob Dillingham;1;2;8;72;74;75;71;74;54;61;68;75;72;70;74;65;70;19;0;森林狼;22;5;6262920;202408;3140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
388;伦纳德-米勒;Leonard Miller;4;5;6;59;72;68;64;78;73;71;69;73;63;62;66;75;70;20;1;森林狼;22;3;1891857;202333;2863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
389;卢卡-加尔扎;Luka Garza;5;4;6;51;74;69;75;75;74;74;50;72;69;65;68;71;70;25;3;森林狼;22;2;2162606;202152;1080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
390;小特伦斯-香农;Terrence Shannon Jr.;2;3;6;62;70;72;69;70;63;60;73;69;73;70;68;67;67;23;0;森林狼;22;5;2546640;202427;3157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
391;赫塞-爱德华兹;Jesse Edwards;5;0;6;69;67;61;53;72;66;75;56;73;63;57;63;69;66;25;1;森林狼;22;1;578577;202400;3221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
392;杰伦-克拉克;Jaylen Clark;2;0;6;63;68;73;69;71;64;63;65;68;71;59;66;65;66;23;1;森林狼;22;2;1553358;202353;2936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
393;特里斯坦-牛顿;Tristen Newton;1;0;7;53;70;76;74;70;60;55;65;63;77;61;66;61;64;22;0;森林狼;22;1;578577;202449;3177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
394;约什-米诺特;Josh Minott;4;5;6;69;68;60;69;71;58;63;69;63;58;63;64;63;64;22;2;森林狼;22;2;2019699;202245;2037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
395;德安德烈-艾顿;Deandre Ayton;5;0;8;60;87;65;82;85;77;89;69;85;64;80;79;86;82;26;6;开拓者;23;2;34005126;201801;173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
396;德尼-阿夫迪亚;Deni Avdija;3;4;8;76;80;75;77;83;74;77;71;80;74;72;79;79;80;24;4;开拓者;23;4;15625000;202009;340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
397;罗伯特-威廉姆斯;Robert Williams;5;0;8;60;83;56;71;78;84;85;68;80;63;65;70;84;78;27;6;开拓者;23;2;12428571;201827;314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
398;安芬尼-西蒙斯;Anfernee Simons;2;1;8;74;78;87;83;84;56;67;68;81;85;80;84;70;78;25;6;开拓者;23;2;25892857;201824;323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
399;斯科特-亨德森;Scoot Henderson;1;0;9;78;76;78;78;85;57;62;73;80;76;73;81;72;77;20;1;开拓者;23;4;10259449;202303;501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400;杰拉米-格兰特;Jerami Grant;4;3;8;63;74;82;78;82;73;70;72;78;82;80;78;77;77;30;10;开拓者;23;4;29793104;201439;476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
401;图马尼-卡马拉;Toumani Camara;4;5;7;61;77;74;70;81;77;80;77;74;72;65;71;82;77;25;1;开拓者;23;3;1891857;202352;2935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
402;谢顿-夏普;Shaedon Sharpe;2;3;8;65;82;77;80;85;62;68;70;82;80;80;79;73;76;21;2;开拓者;23;3;6614160;202207;724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
403;多诺万-克林根;Donovan Clingan;5;0;8;59;78;62;62;81;84;82;59;82;55;52;66;83;75;19;0;开拓者;23;5;6836400;202407;1921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
404;马蒂斯-塞布尔;Matisse Thybulle;3;2;7;59;68;70;70;85;74;60;88;67;64;68;65;80;73;27;5;开拓者;23;2;11025000;201920;661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
405;杜普-里斯;Duop Reath;5;0;7;60;85;60;70;75;70;75;53;85;65;65;73;71;72;28;1;开拓者;23;2;2048780;201800;3093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
406;克里斯-穆雷;Kris Murray;4;3;7;60;75;76;79;75;69;68;72;73;69;71;73;72;72;23;1;开拓者;23;4;2989879;202323;809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
407;贾巴里-沃克;Jabari Walker;4;3;7;60;76;64;67;75;69;70;70;75;70;70;69;72;70;24;2;开拓者;23;1;2019699;202257;2213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
408;达拉诺-班顿;Dalano Banton;2;1;6;75;71;65;70;76;68;70;66;64;68;60;68;71;69;22;3;开拓者;23;1;2196970;202146;835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
409;西耶-西索科;Sidy Cissoko;3;4;6;64;67;72;73;73;65;62;66;67;76;67;69;66;68;20;1;开拓者;23;1;578577;202344;2867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410;拉扬-吕佩尔;Rayan Rupert;2;1;6;55;75;69;71;76;68;63;73;70;70;61;65;71;68;19;1;开拓者;23;2;1891857;202343;2235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
411;贾斯廷-米纳亚;Justin Minaya;2;3;6;58;71;68;72;74;75;71;60;64;69;62;64;70;67;26;2;开拓者;23;1;578577;202200;2065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
412;布莱斯-麦戈文斯;Bryce McGowens;2;3;6;70;67;65;70;73;63;64;66;63;66;59;65;66;66;21;2;开拓者;23;1;578577;202240;1277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
413;谢伊-吉尔杰斯-亚历山大;Shai Gilgeous-Alexander;1;0;11;84;95;82;94;92;75;75;85;95;82;94;96;88;92;26;6;雷霆;24;3;35859950;201811;112;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
414;杰伦-威廉姆斯;Jalen Williams;3;4;10;75;89;81;78;89;75;73;87;90;82;78;86;86;87;23;2;雷霆;24;3;4775760;202212;708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
415;切特-霍姆格伦;Chet Holmgren;4;5;9;60;85;80;80;84;96;83;74;84;75;75;80;91;86;22;1;雷霆;24;3;10880640;202202;231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
416;以赛亚-哈尔滕施泰因;Isaiah Hartenstein;5;0;8;73;84;60;72;84;83;92;65;80;60;68;75;88;82;26;6;雷霆;24;3;30450000;201743;484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
417;吕冈茨-多尔特;Luguentz Dort;3;4;8;64;70;81;77;86;73;73;86;70;80;70;74;84;80;25;5;雷霆;24;3;16500000;201900;450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
418;亚历克斯-卡鲁索;Alex Caruso;2;1;8;74;71;80;75;82;74;70;87;71;79;70;76;83;79;30;7;雷霆;24;5;18178000;201600;1108;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0
419;阿隆-威金斯;Aaron Wiggins;2;3;7;67;82;80;78;80;69;71;75;78;75;70;77;76;77;25;3;雷霆;24;5;10514017;202155;1518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
420;卡森-华莱士;Cason Wallace;2;1;7;72;76;70;74;82;71;72;82;75;71;70;73;81;76;21;1;雷霆;24;4;5555920;202310;505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421;以赛亚-乔;Isaiah Joe;2;3;7;65;73;87;80;77;65;65;71;70;85;70;77;71;74;24;4;雷霆;24;4;12991650;202049;2099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
422;杰林-威廉姆斯;Jaylin Williams;5;4;6;54;74;65;69;78;78;80;65;71;70;61;66;79;73;22;2;雷霆;24;2;2019699;202234;1525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
423;肯里奇-威廉姆斯;Kenrich Williams;4;5;6;67;74;70;71;79;70;74;72;68;72;65;70;76;73;30;6;雷霆;24;3;6669000;201800;709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
424;狄龙-琼斯;Dillon Jones;2;3;7;66;73;85;74;75;62;66;73;72;75;69;74;70;72;22;0;雷霆;24;5;2622360;202426;3156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
425;奥斯曼-迪昂;Ousmane Dieng;4;5;7;68;72;69;72;77;71;69;68;72;70;69;71;73;72;21;2;雷霆;24;3;5027040;202211;440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
426;尼古拉-托皮奇;Nikola Topić;1;0;8;77;71;65;76;73;65;68;66;74;70;73;74;68;71;18;0;雷霆;24;5;4935960;202412;3098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
427;阿杰伊-米切尔;Ajay Mitchell;2;0;7;73;67;76;66;76;65;63;69;63;72;57;69;69;69;21;0;雷霆;24;1;578577;202438;3167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
428;布兰登-卡尔森;Branden Carlson;5;0;6;51;79;66;59;75;72;60;58;76;67;58;65;67;66;25;0;雷霆;24;1;578577;202400;3211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
429;亚历克斯-杜卡斯;Alex Ducas;2;0;6;72;56;70;57;72;62;55;65;59;74;59;63;62;63;23;0;雷霆;24;1;578577;202400;3222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
430;亚当-弗拉格勒;Adam Flagler;2;0;6;65;62;71;54;66;62;64;58;58;67;55;60;60;60;24;1;雷霆;24;1;578577;202300;3127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431;劳里-马尔卡宁;Lauri Markkanen;4;3;9;70;82;84;82;83;74;80;72;82;85;82;85;81;83;27;7;爵士;25;5;47600000;201707;269;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
432;沃克-凯斯勒;Walker Kessler;5;0;8;61;88;60;65;84;89;91;64;83;56;55;71;90;81;22;2;爵士;25;3;2965920;202222;1119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
433;约翰-科林斯;John Collins;4;3;8;55;85;78;76;87;76;84;69;86;75;73;77;84;81;27;7;爵士;25;2;26580000;201719;248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
434;科林-塞克斯顿;Collin Sexton;2;1;8;76;83;82;83;82;60;65;72;82;80;79;84;71;78;26;6;爵士;25;2;18350000;201808;663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
435;乔丹-克拉克森;Jordan Clarkson;2;1;7;74;75;82;80;82;58;66;72;80;82;80;82;71;77;32;10;爵士;25;2;14092577;201446;549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
436;凯恩特-乔治;Keyonte George;1;2;8;77;75;79;77;79;60;61;71;80;82;75;82;69;76;20;1;爵士;25;4;4084265;202316;1029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437;布里斯-森萨鲍;Brice Sensabaugh;3;2;7;67;74;78;81;79;68;67;70;73;77;73;75;72;75;20;1;爵士;25;4;2571030;202328;1937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
438;凯尔-菲利波夫斯基;Kyle Filipowski;4;5;7;64;79;69;67;79;72;77;63;76;68;62;71;75;73;20;0;爵士;25;4;3000000;202432;2849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
439;泰勒-亨德里克斯;Taylor Hendricks;4;5;7;57;74;70;71;78;74;75;70;74;75;66;70;77;73;20;1;爵士;25;4;5848366;202309;1834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
440;小肯扬-马丁;KJ Martin;3;4;6;60;76;70;73;82;67;75;66;72;63;66;68;74;72;23;4;爵士;25;2;7975000;202052;1254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
441;以赛亚-科利尔;Isaiah Collier;1;0;8;78;75;66;71;79;52;62;71;77;68;70;74;68;71;19;0;爵士;25;5;2512680;202429;3159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
442;米卡-波特;Micah Potter;5;4;6;50;73;79;72;75;74;79;59;66;74;50;67;75;71;22;3;爵士;25;1;578577;202100;861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
443;杰登-斯普林格;Jaden Springer;2;1;6;65;72;66;72;79;73;64;77;68;70;68;67;76;71;21;3;爵士;25;3;1925415;202128;1467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
444;科迪-威廉姆斯;Cody Williams;3;0;7;60;66;67;69;76;68;67;71;70;70;68;65;71;69;19;0;爵士;25;5;5469120;202410;3141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
445;约翰尼-朱赞;Johnny Juzang;4;3;6;63;69;77;76;75;67;65;66;64;74;61;70;68;69;23;2;爵士;25;4;2857500;202200;1634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
446;斯维亚托斯拉夫-米哈伊柳克;Sviatoslav Mykhailiuk;3;2;6;55;70;81;77;75;59;63;63;65;77;65;69;64;68;27;6;爵士;25;4;3750000;201847;2032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
447;奥斯卡-希布维;Oscar Tshiebwe;5;4;6;66;70;57;58;67;77;70;50;73;58;56;63;68;66;24;1;爵士;25;1;578577;202300;3019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
448;伊莱贾-哈克利斯;Elijah Harkless;2;0;6;59;53;72;65;61;49;60;52;52;67;64;59;51;55;24;0;爵士;25;1;578577;0;3246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
449;斯蒂芬-库里;Stephen Curry;1;2;11;84;86;95;92;88;66;69;73;84;94;86;96;77;88;36;15;勇士;26;3;59322618;200907;11;0;10;1;4;4;2;2;0;0;0;0;2;1;0;0;0;0;1;2;4;0
450;吉米-巴特勒;Jimmy Butler;3;4;10;82;88;76;87;88;73;75;85;88;75;86;88;85;87;35;13;勇士;26;2;48798677;201130;89;0;6;0;0;1;4;0;0;0;0;0;0;1;0;5;0;0;0;0;0;0
451;德雷蒙德-格林;Draymond Green;4;5;9;85;78;74;65;84;87;82;87;76;74;68;79;90;85;34;12;勇士;26;3;24107143;201235;104;0;4;0;0;1;1;0;0;0;0;0;0;1;4;4;0;1;0;0;4;0
452;乔纳森-库明加;Jonathan Kuminga;4;3;8;65;86;72;72;88;72;74;74;86;75;75;79;80;80;22;3;勇士;26;2;7636307;202107;560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
453;布兰丁-波杰姆斯基;Brandin Podziemski;1;2;8;77;74;75;77;80;68;71;76;76;77;72;78;77;78;21;1;勇士;26;4;3520024;202319;2916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
454;巴迪-希尔德;Buddy Hield;3;2;8;65;72;88;85;78;60;67;69;75;87;76;80;69;76;32;8;勇士;26;4;8780488;201606;720;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
